Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,esengine/DeepSeek-Reasonix,https://github.com/esengine/DeepSeek-Reasonix,DeepSeek-native AI coding agent for your terminal. Engineered around prefix-cache stability — leave it running.,Go,31715,2037,747 stars today,SivanCola; esengine; ttmouse; lifu963; cursoragent
2,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,26057,1750,71 stars today,steveyegge; claude; maphew; coffeegoddd; julianknutsen
3,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",Go,44291,5617,332 stars today,claude; multica-agent; Bohan-J; NevilleQingNY; forrestchang
4,binwiederhier/ntfy,https://github.com/binwiederhier/ntfy,Send push notifications to your phone or desktop using PUT/POST,Go,33090,1513,109 stars today,binwiederhier; nimbleghost; wunter8; StoyanDimitrov; karmanyaahm
5,sundowndev/phoneinfoga,https://github.com/sundowndev/phoneinfoga,Information gathering framework for phone numbers,Go,17354,5351,49 stars today,sundowndev; renovate-bot; dependabot; RomainMaillot; d4rkc0nd0r
6,projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,30323,3780,38 stars today,Mzack9999; ehsandeep; dependabot; Ice3man543; dwisiswant0
7,Project-HAMi/HAMi,https://github.com/Project-HAMi/HAMi,Heterogeneous GPU Sharing on Kubernetes,Go,4229,723,38 stars today,archlitchi; dependabot; lengrongfu; wawa0210; Shouren
8,docker/compose,https://github.com/docker/compose,Define and run multi-container applications with Docker,Go,38011,5781,55 stars today,ndeloof; glours; gtardif; dependabot; rumpl
9,gin-gonic/gin,https://github.com/gin-gonic/gin,"Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to 40 times faster—thanks to httprouter. Gin is designed for building REST APIs, web applications, and microservices.",Go,89049,8661,22 stars today,manucorporat; appleboy; javierprovecho; thinkerou; dependabot
10,pulumi/pulumi,https://github.com/pulumi/pulumi,Pulumi - Infrastructure as Code in any programming language 🚀,Go,25531,1412,9 stars today,Frassle; joeduffy; bors; tgummerer; justinvp
11,zzet/gortex,https://github.com/zzet/gortex,"High-performance code-intelligence engine for AI agents and IDE, supports 257 languages, multi repositories, based on graph, with access via CLI, MCP Server, and API. AI coding agents teammate - expose only needed information, cutting token usage up to 50x. 100% local. Discord: https://discord.gg/39MFHu3J5d",Go,1087,97,17 stars today,zzet; claude; dependabot; avfirsov; tiendungdev
12,pranshuparmar/witr,https://github.com/pranshuparmar/witr,"Why is this running? Trace any process, port, container, or file back to what started it - CLI + TUI.",Go,19003,607,165 stars today,pranshuparmar; claude; chojs23; gaod
13,junegunn/fzf,https://github.com/junegunn/fzf,🌸 A command-line fuzzy finder,Go,82376,2846,85 stars today,junegunn; dependabot; bitraid; LangLangBart; janlazo
14,github/github-mcp-server,https://github.com/github/github-mcp-server,GitHub's official MCP Server,Go,31981,4728,25 stars today,SamMorrowDrums; dependabot; Copilot; JoannaaKL; mattdholloway
15,k3s-io/k3s,https://github.com/k3s-io/k3s,Lightweight Kubernetes,Go,33668,2697,8 stars today,brandond; erikwilson; dereknola; ibuildthecloud; manuelbuil
16,superplanehq/superplane,https://github.com/superplanehq/superplane,The open source control plane for agentic engineering.,Go,4689,502,98 stars today,forestileao; shiroyasha; lucaspin; cursoragent; AleksandarCole
17,kubernetes-sigs/agent-sandbox,https://github.com/kubernetes-sigs/agent-sandbox,"agent-sandbox enables easy management of isolated, stateful, singleton workloads, ideal for use cases like AI agent runtimes.",Go,3416,437,11 stars today,justinsb; janetkuo; k8s-ci-robot; shrutiyam-glitch; aditya-shantanu
18,golang/go,https://github.com/golang/go,The Go programming language,Go,135645,19245,58 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
19,leookun/cursor-byok,https://github.com/leookun/cursor-byok,Infinite BYOK in Cursor https://github.com/leookun/cursor-byok/releases,Go,2139,321,28 stars today,leookun; DedSecer; philau2512; kael-odin; Sxuan-Coder
20,authzed/spicedb,https://github.com/authzed/spicedb,"Open Source, Google Zanzibar-inspired database for scalably storing and querying fine-grained authorization data",Go,6930,410,6 stars today,josephschorr; vroldanbet; jakedt; jzelinskie; miparnisari
21,TwiN/gatus,https://github.com/TwiN/gatus,Automated developer-oriented status page with alerting and incident support,Go,11721,790,18 stars today,TwiN; dependabot; PythonGermany; olimpias; appleboy
22,google/osv.dev,https://github.com/google/osv.dev,Open source vulnerability DB and triage service.,Go,2868,348,4 stars today,renovate-bot; andrewpollock; oliverchang; michaelkedar; another-rex
23,gastownhall/gascity,https://github.com/gastownhall/gascity,Orchestration-builder SDK for multi-agent coding workflows,Go,1075,347,6 stars today,julianknutsen; claude; quad341; sjarmak; csells
24,wailsapp/wails,https://github.com/wailsapp/wails,Create beautiful applications using Go,Go,35704,1792,11 stars today,leaanthony; github-actions; claude; stffabi; popaprozac
