Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,136839,8339,37 stars today,crutkas; bao-qian; qianlifeng; niels9001; jaimecbernardo
2,mcu-tools/mcuboot,https://github.com/mcu-tools/mcuboot,Secure boot for 32-bit Microcontrollers!,C,1992,953,2 stars today,d3zd3z; utzig; nordicjm; de-nordic; nvlsianpu
3,termux/termux-x11,https://github.com/termux/termux-x11,Termux X-server add-on.,C,4465,614,9 stars today,twaik; dependabot; creepy-pasta101; gradle-update-robot; github-actions
4,sonic-net/sonic-buildimage,https://github.com/sonic-net/sonic-buildimage,Scripts which perform an installable binary image build for SONiC,C,1006,1895,1 star today,mssonicbld; lguohan; jleveque; qiluo-msft; saiarcot895
5,karpathy/llama2.c,https://github.com/karpathy/llama2.c,Inference Llama 2 in one file of pure C,C,19824,2582,14 stars today,karpathy; mpcusack-color; atamurad; richinseattle; tairov
6,lvgl/lvgl,https://github.com/lvgl/lvgl,"LVGL is a free, full-featured embedded UI library for devices from small MCUs to 3D-capable MPUs, enhanced by LVGL Pro, a professional editor and tooling.",C,24237,4271,15 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; AndreCostaaa
7,NVIDIA/open-gpu-kernel-modules,https://github.com/NVIDIA/open-gpu-kernel-modules,NVIDIA Linux open GPU kernel module source,C,17230,1776,9 stars today,niv; aritger; mmaneetsingh; misyltoad; gauravjuvekar
8,quickjs-ng/quickjs,https://github.com/quickjs-ng/quickjs,"QuickJS, the Next Generation: a mighty JavaScript engine",C,3456,339,18 stars today,saghul; bnoordhuis; chqrlie; bellard; littledivy
9,veracrypt/VeraCrypt,https://github.com/veracrypt/VeraCrypt,Disk encryption with strong security based on TrueCrypt,C,10875,1260,5 stars today,idrassi; Jertzukka; Matthaiks; sandakersmann; Patriccollu
10,xroche/httrack,https://github.com/xroche/httrack,"HTTrack Website Copier, copy websites to your computer (Official repository)",C,4657,768,3 stars today,xroche; claude; jayaddison; dependabot; cicku
11,microsoft/mimalloc,https://github.com/microsoft/mimalloc,mimalloc is a compact general purpose allocator with excellent performance.,C,13232,1143,5 stars today,daanx; devnexen; jserv; res2k; asl
12,littlefs-project/littlefs,https://github.com/littlefs-project/littlefs,A little fail-safe filesystem designed for microcontrollers,C,6860,1007,9 stars today,geky; BrianPugh; yamt; sipkev; aldot
13,sabrogden/Ditto,https://github.com/sabrogden/Ditto,Ditto is an extension to the Windows Clipboard. You copy something to the Clipboard and Ditto takes what you copied and stores it in a database to retrieve at a later time.,C,6840,425,15 stars today,sabrogden; dcog989; PzaThief; schmurtzm; bovirus
14,trezor/trezor-firmware,https://github.com/trezor/trezor-firmware,🔒 Trezor Firmware Monorepo,C,1778,783,2 stars today,prusnak; matejcik; TychoVrahe; andrewkozlik; tsusanka
15,mercedes-benz/ardep,https://github.com/mercedes-benz/ardep,Software and Hardware Production Files of the Automotive Rapid DEvelopment Platform (ARDEP),C,394,109,25 stars today,markxoe; ParaZera; andlaus; f43i4n; Nikoju
16,palera1n/palera1n,https://github.com/palera1n/palera1n,"Jailbreak for A8 through A11, T2 devices, on iOS/iPadOS/tvOS 15.0, bridgeOS 5.0 and higher.",C,6411,775,14 stars today,asdfugil; claration; itsnebulalol; junepark678
17,darktable-org/darktable,https://github.com/darktable-org/darktable,darktable is an open source photography workflow application and raw developer,C,12817,1382,9 stars today,TurboGit; hanatos; houz; LebedevRI; jenshannoschwalm
