Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zmkfirmware/zmk,https://github.com/zmkfirmware/zmk,ZMK Firmware Repository,C,4001,3904,7 stars today,petejohanson; caksoylar; innovaker; Nicell; joelspadin
2,cactus-compute/cactus,https://github.com/cactus-compute/cactus,Low-latency AI engine for mobile devices & wearables,C,4674,365,5 stars today,HenryNdubuaku; rshemet; devabhixda; jakmro; ncylich
3,OpenVPN/openvpn,https://github.com/OpenVPN/openvpn,OpenVPN is an open source VPN daemon,C,13559,3288,20 stars today,schwabe; flichtenheld; cron2; syzzer; ordex
4,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27001,2463,2 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
5,acidanthera/OpenCorePkg,https://github.com/acidanthera/OpenCorePkg,OpenCore bootloader,C,14902,2252,5 stars today,vit9696; mhaeuser; Andrey1970AppleLife; mikebeaton; PMheart
6,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,138787,12926,66 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
7,raysan5/raylib,https://github.com/raysan5/raylib,A simple and easy-to-use library to enjoy videogames programming,C,32130,3026,20 stars today,raysan5; a3f; JeffM2501; github-actions; victorfisac
8,termux/termux-x11,https://github.com/termux/termux-x11,Termux X-server add-on.,C,3918,536,11 stars today,twaik; dependabot; creepy-pasta101; gradle-update-robot; github-actions
9,DarkFlippers/unleashed-firmware,https://github.com/DarkFlippers/unleashed-firmware,Flipper Zero Unleashed Firmware,C,21427,1857,15 stars today,xMasterX; skotopes; hedger; gornekich; DrZlo13
10,hufrea/byedpi,https://github.com/hufrea/byedpi,Bypass DPI,C,3132,216,2 stars today,hufrea; dartvader316; magras; dovecoteescapee; Lurker00
11,qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,Open-source keyboard firmware for Atmel AVR and Arm USB families,C,20298,43782,4 stars today,fauxpark; qmk-bot; drashna; noroadsleft; zvecr
12,iovisor/bcc,https://github.com/iovisor/bcc,"BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more",C,22364,4046,2 stars today,yonghong-song; 4ast; drzaeus77; brendangregg; palmtenor
13,glfw/glfw,https://github.com/glfw/glfw,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input",C,14921,5853,5 stars today,elmindreda; linkmauve; dougbinks; adrianbroher; siavashserver
14,mgba-emu/mgba,https://github.com/mgba-emu/mgba,mGBA Game Boy Advance Emulator,C,6981,972,2 stars today,endrift; ahigerd; lotharsm; bentley; waddlesplash
15,FalkorDB/FalkorDB,https://github.com/FalkorDB/FalkorDB,A super fast Graph Database uses GraphBLAS under the hood for its sparse adjacency matrix graph representation. Our goal is to provide the best Knowledge Graph for LLM (GraphRAG).,C,3987,318,11 stars today,swilly22; AviAvni; jeffreylovitz; gkorland; dudizimber
16,mpv-player/mpv,https://github.com/mpv-player/mpv,🎥 Command line media player,C,34891,3291,19 stars today,kasper93; Dudemanguy; haasn; guidocella; pigoz
17,Next-Flip/Momentum-Firmware,https://github.com/Next-Flip/Momentum-Firmware,"🐬 Feature-rich, stable and customizable Flipper Firmware",C,8376,504,6 stars today,WillyJL; xMasterX; skotopes; hedger; Astrrra
18,Klipper3d/klipper,https://github.com/Klipper3d/klipper,Klipper is a 3d-printer firmware,C,11467,5846,7 stars today,KevinOConnor; Arksine; nefelim4ag; dmbutyugin; mcmatrix
19,microsoft/mimalloc,https://github.com/microsoft/mimalloc,mimalloc is a compact general purpose allocator with excellent performance.,C,12732,1083,4 stars today,daanx; devnexen; jserv; res2k; asl
20,Zaneham/BarraCUDA,https://github.com/Zaneham/BarraCUDA,Open-source CUDA compiler targeting multiple GPU architectures. Compiles .cu to AMD and Tenstorrent GPU's,C,1637,78,20 stars today,Zaneham; nataliakokoromyti
21,arendst/Tasmota,https://github.com/arendst/Tasmota,"Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at",C,24286,5079,4 stars today,arendst; s-hadinger; Jason2866; ascillato; gemu2015
22,freebsd/freebsd-src,https://github.com/freebsd/freebsd-src,The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....,C,9030,3267,2 stars today,bsdimp; bsdjhb; kostikbel; bsdphk; DarkHelmet433
