Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,44629,3643,190 stars today,DeusData; claude; shanemccarron-maker; dependabot; CaptainMittens
2,mit-pdos/xv6-riscv,https://github.com/mit-pdos/xv6-riscv,Xv6 for RISC-V,C,10489,4312,27 stars today,kaashoek; zeldovich; segfauIt; 4ge32; anishathalye
3,libuv/libuv,https://github.com/libuv/libuv,Cross-platform asynchronous I/O,C,27197,3934,15 stars today,bnoordhuis; piscisaureus; saghul; ry; cjihrig
4,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,16599,10032,11 stars today,nashif; jukkar; galak; kartben; gmarull
5,systemd/systemd,https://github.com/systemd/systemd,The systemd System and Service Manager,C,16734,4699,11 stars today,poettering; yuwata; keszybz; bluca; daandemeyer
6,sonic-net/sonic-buildimage,https://github.com/sonic-net/sonic-buildimage,Scripts which perform an installable binary image build for SONiC,C,1023,1963,0 stars today,mssonicbld; lguohan; jleveque; qiluo-msft; saiarcot895
7,microsoft/mimalloc,https://github.com/microsoft/mimalloc,mimalloc is a compact general purpose allocator with excellent performance.,C,13396,1184,6 stars today,daanx; devnexen; jserv; res2k; asl
8,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30830,11483,4 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
9,Encryqed/Dumper-7,https://github.com/Encryqed/Dumper-7,Unreal Engine SDK Generator,C,2282,517,10 stars today,Fischsalat; Encryqed; igromanru; lobotomy-x; NotOfficer
10,rexglue/rexglue-sdk,https://github.com/rexglue/rexglue-sdk,Xbox 360 Recompilation Runtime and Toolkit,C,903,132,4 stars today,tomcl7; Graine25; Loreaxe; sanjay900; Mystixor
11,betaflight/betaflight,https://github.com/betaflight/betaflight,Open Source Flight Controller Firmware,C,11575,4051,5 stars today,mikeller; hydra; blckmn; martinbudden; borisbstyle
12,StuckAtPrototype/AirCube,https://github.com/StuckAtPrototype/AirCube,Pas de description,C,345,53,10 stars today,StuckAtPrototype; cursoragent; maglietti; ifnull; denovich
13,xCuri0/ReBarUEFI,https://github.com/xCuri0/ReBarUEFI,Resizable BAR for (almost) any UEFI system,C,2511,116,118 stars today,xCuri0; lersi
14,libexpat/libexpat,https://github.com/libexpat/libexpat,🌿 Fast streaming XML parser written in C99 with >90% test coverage; moved from SourceForge to GitHub,C,1379,551,1 star today,hartwork; RMJ10; freddrake; jclark; kwaclaw
15,redis/redis,https://github.com/redis/redis,"For developers, who are building real-time data-driven applications, Redis is the preferred, fastest, and most feature-rich cache, data structure server, and document and vector query engine.",C,76454,24814,19 stars today,antirez; oranagra; pietern; sundb; enjoy-binbin
16,libarchive/libarchive,https://github.com/libarchive/libarchive,Multi-format archive and compression library,C,3624,1020,3 stars today,kientzle; ggcueroad; mmatuska; stoeckmann; DHowett
17,Sor3nt/Flipper-Zero-ESP32-Port,https://github.com/Sor3nt/Flipper-Zero-ESP32-Port,Pas de description,C,471,109,2 stars today,claude; Sor3nt; AmsaOne; Adamskii57; ilbossdelfaidate
18,checkpoint-restore/criu,https://github.com/checkpoint-restore/criu,Checkpoint/Restore tool,C,4002,788,2 stars today,avagin; xemul; Snorch; kolyshkin; rst0git
19,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27926,2614,4 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
20,immortalwrt/immortalwrt,https://github.com/immortalwrt/immortalwrt,An opensource OpenWrt variant for mainland China users.,C,11631,3948,6 stars today,juhosg; 1715173329; ffainelli; nbd168; hauke
