Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zackb/tether,https://github.com/zackb/tether,Linux + iPhone Continuity / iMessage / SMS,C++,1086,22,180 stars today,zackb; sfreeman422; c10l; cmptr; Copilot
2,microsoft/microsoft-ui-xaml,https://github.com/microsoft/microsoft-ui-xaml,WinUI: a modern UI framework with a rich set of controls and styles to build dynamic and high-performing Windows applications.,C++,8247,920,93 stars today,marcelwgn; kmahone; jevansaks; StephenLPeters; ranjeshj
3,doitsujin/dxvk,https://github.com/doitsujin/dxvk,"Vulkan-based implementation of D3D8, 9, 10 and 11 for Linux / Wine",C++,17971,1220,7 stars today,doitsujin; misyltoad; K0bin; WinterSnowfall; Blisto91
4,OHF-Voice/piper1-gpl,https://github.com/OHF-Voice/piper1-gpl,Fast and local neural text-to-speech engine,C++,5406,522,45 stars today,synesthesiam; IhorShevchuk; claude; a-andre; Norakthes
5,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,126561,22571,166 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
6,mozilla-ai/llamafile,https://github.com/mozilla-ai/llamafile,Distribute and run LLMs with a single file.,C++,25829,1593,43 stars today,jart; aittalam; cjpais; stlhood; corebonts
7,hrydgard/ppsspp,https://github.com/hrydgard/ppsspp,"A PSP emulator for Android, Windows, Mac, Linux and iOS, written in C++. Want to contribute? Join us on Discord at https://discord.gg/5NJB6dD or just send pull requests / issues.",C++,14365,2606,21 stars today,hrydgard; unknownbrackets; xsacha; thedax; sum2012
8,Vita3K/Vita3K,https://github.com/Vita3K/Vita3K,Experimental PlayStation Vita emulator,C++,5677,576,2 stars today,Zangetsu38; pent0; Macdu; sunho; VelocityRa
9,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,40752,2074,37 stars today,ReenigneArcher; dependabot; cgutman; LizardByte-bot; loki-47-6F-64
10,luau-lang/luau,https://github.com/luau-lang/luau,"A small, fast, and embeddable programming language based on Lua with a gradual type system.",C++,5821,630,2 stars today,zeux; vegorov-rbx; andyfriesen; Vighnesh-V; aatxe
11,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3,PlayStation 3 emulator and debugger,C++,19617,2414,12 stars today,Megamouse; kd-11; elad335; vlj; RipleyTom
12,PCSX2/pcsx2,https://github.com/PCSX2/pcsx2,PCSX2 - The Playstation 2 Emulator,C++,15451,2165,20 stars today,gregory38; stenzek; refractionpcsx2; lightningterror; TellowKrinkle
13,optiscaler/OptiScaler,https://github.com/optiscaler/OptiScaler,"OptiScaler bridges upscaling/frame gen across GPUs. Supports DLSS2+/XeSS/FSR2+ inputs, replaces native upscalers, enables FSR-FG/XeFG on non-FG titles. Supports Nukem mod for DLSSG-to-FSR3 FG.",C++,10125,380,25 stars today,cdozdil; FakeMichau; TheRazerMD; MapleHinata; CetinOzdil
14,mixxxdj/mixxx,https://github.com/mixxxdj/mixxx,Mixxx is Free DJ software that gives you everything you need to perform live mixes.,C++,7104,1869,11 stars today,daschuer; rryan; uklotzde; Holzhaus; ronso0
15,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,39416,10885,31 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
16,UZDoom/UZDoom,https://github.com/UZDoom/UZDoom,"UZDoom is a feature centric port for all Doom engine games, based on GZDoom, adding an advanced renderer and powerful scripting capabilities",C++,2165,187,12 stars today,coelckers; dpjudas; alexey-lysiuk; madame-rachelle; the-phinet
17,gabime/spdlog,https://github.com/gabime/spdlog,Fast C++ logging library.,C++,29558,5408,10 stars today,gabime; Gabi120; sylveon; DanielChabrowski; mguludag
18,BruceDevices/firmware,https://github.com/BruceDevices/firmware,Predatory ESP32 Firmware,C++,6611,2201,9 stars today,bmorcelli; pr3y; rennancockles; Tawank; valentin8709
