Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HandBrake/HandBrake,https://github.com/HandBrake/HandBrake,HandBrake's development repository,C,23381,1619,21 stars today,sr55; jstebbins; galad87; bradleysepos; jbrjake
2,InterceptSuite/ProxyBridge,https://github.com/InterceptSuite/ProxyBridge,Proxifier Alternative to redirect any Windows/MacOS/Linux TCP and UDP traffic to HTTP/Socks5 proxy,C,5004,289,21 stars today,Anof-cyber; github-advanced-security
3,lvgl/lvgl,https://github.com/lvgl/lvgl,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type.",C,23778,4203,18 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; AndreCostaaa
4,voidtools/voidImageViewer,https://github.com/voidtools/voidImageViewer,Lightweight image viewer for Windows with animated GIF/WEBP support,C,1810,108,4 stars today,voidtools; hesphoros
5,apache/age,https://github.com/apache/age,Graph database optimized for fast analysis and real-time data processing. It is provided as an extension to PostgreSQL.,C,4591,502,7 stars today,jrgemignani; protodef; MuhammadTahaNaveed; JoshInnis; dehowef
6,libuv/libuv,https://github.com/libuv/libuv,Cross-platform asynchronous I/O,C,26905,3882,6 stars today,bnoordhuis; piscisaureus; saghul; ry; cjihrig
7,valkey-io/valkey,https://github.com/valkey-io/valkey,A flexible distributed key-value database that is optimized for caching and other realtime workloads.,C,26081,1174,14 stars today,antirez; oranagra; enjoy-binbin; pietern; madolson
8,NVIDIA/open-gpu-kernel-modules,https://github.com/NVIDIA/open-gpu-kernel-modules,NVIDIA Linux open GPU kernel module source,C,17074,1709,3 stars today,niv; aritger; mmaneetsingh; misyltoad; gauravjuvekar
9,nanopb/nanopb,https://github.com/nanopb/nanopb,Protocol Buffers with small code size,C,5431,1025,2 stars today,PetteriAimonen; kylemanna; oliverlee; joshstrohminger; theunkn0wn1
10,ThrowTheSwitch/Unity,https://github.com/ThrowTheSwitch/Unity,Simple unit testing for C,C,5254,1117,5 stars today,mvandervoord; jsalling; farrrb; jlindgren90; dreamer-coding
11,esnet/iperf,https://github.com/esnet/iperf,"iperf3: A TCP, UDP, and SCTP network bandwidth measurement tool",C,8533,1420,3 stars today,bmah888; jdugan1024; bltierney; davidBar-On; swlars
12,nicbarker/clay,https://github.com/nicbarker/clay,High performance UI layout library in C.,C,17416,684,10 stars today,nicbarker; github-actions; FintasticMan; bullno1; monodop
13,vayun-mathur/Modern-Apps,https://github.com/vayun-mathur/Modern-Apps,A full mobile ecosystem of 19 apps,C,335,23,7 stars today,vayun-mathur; weblate; toast-riot; tmpjx555; WaiseGlobus5711
14,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,6879,1442,3 stars today,hathach; HiFiPhile; pigrew; kkitayam; cr1901
15,kingToolbox/WindTerm,https://github.com/kingToolbox/WindTerm,A professional cross-platform SSH/Sftp/Shell/Telnet/Tmux/Serial terminal.,C,31277,2371,25 stars today,kingToolbox; dnlchen
16,RfidResearchGroup/ChameleonUltra,https://github.com/RfidResearchGroup/ChameleonUltra,"The new generation chameleon based on NRF52840 makes the performance of card emulation more stable. And gave the chameleon the ability to read, write, and decrypt cards.",C,2628,392,2 stars today,doegox; xianglin1998; GameTec-live; nieldk; turbocool3r
17,sonic-net/sonic-buildimage,https://github.com/sonic-net/sonic-buildimage,Scripts which perform an installable binary image build for SONiC,C,979,1857,0 stars today,mssonicbld; lguohan; jleveque; qiluo-msft; saiarcot895
18,apache/nuttx,https://github.com/apache/nuttx,"Apache NuttX is a mature, real-time embedded operating system (RTOS)",C,3895,1599,1 star today,gregory-nutt; xiaoxiang781216; yamt; anchao; raiden00pl
19,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,33892,8060,11 stars today,nothings; rygorous; BSVino; ocornut; rwhitworth
20,eclipse-mosquitto/mosquitto,https://github.com/eclipse-mosquitto/mosquitto,Eclipse Mosquitto - An open source MQTT broker,C,10965,2613,4 stars today,ralight; keptt; karlp; NorbertHeusser; PierreF
21,sqlcipher/sqlcipher,https://github.com/sqlcipher/sqlcipher,SQLCipher is a standalone fork of SQLite that adds 256 bit AES encryption of database files and other security features.,C,7169,1389,3 stars today,sjlombardo; developernotes; billymeltdown; R4N; cnoon
22,wolfSSL/wolfssl,https://github.com/wolfSSL/wolfssl,"The wolfSSL library is a small, fast, portable implementation of TLS/SSL for embedded devices to the cloud. wolfSSL supports up to TLS 1.3 and DTLS 1.3! Update to wolfSSL 5.9.1 for the latest CVE fixes.",C,2854,989,3 stars today,dgarske; toddouska; JacobBarthelmeh; douzzer; SparkiDev
