Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,wavetermdev/waveterm,https://github.com/wavetermdev/waveterm,"An open-source, AI-integrated, cross-platform terminal for seamless workflows",Go,19059,875,83 stars today,sawka; esimkowitz; dependabot; wave-builder; oneirocosm
2,harness/harness,https://github.com/harness/harness,"Harness Open Source is an end-to-end developer platform with Source Control Management, CI/CD Pipelines, Hosted Developer Environments, and Artifact Registries.",Go,34267,2926,68 stars today,johannesHarness; marko-gacesa; cjlee01; shivanand-harness; tan-nhu
3,riba2534/feishu-cli,https://github.com/riba2534/feishu-cli,Pas de description,Go,742,88,36 stars today,riba2534; claude; wujunyi792; cursoragent; deepcoldy
4,5rahim/seanime,https://github.com/5rahim/seanime,Open-source media server with a web interface and desktop app for anime and manga.,Go,3131,202,106 stars today,5rahim; umag; kyoruno; Ari-03; Zaicol
5,0xERR0R/blocky,https://github.com/0xERR0R/blocky,Fast and lightweight DNS proxy as ad-blocker for local network with many features,Go,6390,282,59 stars today,dependabot; 0xERR0R; github-actions; kwitsch; ThinkChaos
6,go-chi/chi,https://github.com/go-chi/chi,"lightweight, idiomatic and composable router for building Go HTTP services",Go,21870,1086,14 stars today,pkieltyka; VojtechVitek; JRaspass; lclarkmichalek; Shubhaankar-Sharma
7,putyy/res-downloader,https://github.com/putyy/res-downloader,视频号、小程序、抖音、快手、小红书、直播流、m3u8、酷狗、QQ音乐等常见网络资源下载!,Go,16243,1998,63 stars today,putyy; taotieren; claviering; qiuzhiqian
8,FiloSottile/mkcert,https://github.com/FiloSottile/mkcert,A simple zero-config tool to make locally trusted development certificates with any names you'd like.,Go,58387,3053,16 stars today,FiloSottile; adamdecaf; herbygillot; puiterwijk; arp242
9,CJackHwang/ds2api,https://github.com/CJackHwang/ds2api,Deepseek客户端对话转API，高性能，多账号轮询，包含完整后台管理系统，支持纯vercel、docker部署使用。兼容Openclaw🦞、Roocode、Claudecode、Kilocode等工具,Go,777,265,38 stars today,CJackHwang; latticeon; BigUncle; ronghuaxueleng; jacob-ayang
10,mikefarah/yq,https://github.com/mikefarah/yq,"yq is a portable command-line YAML, JSON, XML, CSV, TOML, HCL and properties processor",Go,15135,754,12 stars today,mikefarah; dependabot; kenjones-cisco; stevenwdv; rmescandon
11,envoyproxy/gateway,https://github.com/envoyproxy/gateway,Manages Envoy Proxy as a Standalone or Kubernetes-based Application Gateway,Go,2610,711,5 stars today,zirain; dependabot; arkodg; zhaohuabing; Xunzhuo
12,go-acme/lego,https://github.com/go-acme/lego,Let's Encrypt/ACME client and library written in Go,Go,9421,1119,18 stars today,ldez; github-actions; xenolf; traviscibot; mholt
13,open-telemetry/opentelemetry-collector,https://github.com/open-telemetry/opentelemetry-collector,OpenTelemetry Collector,Go,6785,1969,3 stars today,bogdandrutu; renovate; dmitryax; codeboten; mx-psi
14,milvus-io/milvus,https://github.com/milvus-io/milvus,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",Go,43541,3922,31 stars today,congqixia; JinHai-CN; bigsheeper; xiaocai2333; zhuwenxing
15,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"LLM-powered framework for deep document understanding, semantic retrieval, and context-aware answers using RAG paradigm.",Go,13682,1593,26 stars today,lyingbug; begoniezhao; voidkey; claude; ochanism
16,wailsapp/wails,https://github.com/wailsapp/wails,Create beautiful applications using Go,Go,33525,1638,26 stars today,leaanthony; github-actions; stffabi; misitebao; dependabot
