Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,"Sub2API is an open-source relay platform that unifies Claude, OpenAI, Gemini, and Antigravity subscriptions into a single endpoint. It supports account sharing and cost-sharing, with seamless native tool compatibility.",Go,26781,5351,378 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
2,juicedata/juicefs,https://github.com/juicedata/juicefs,JuiceFS is a distributed POSIX file system built on top of Redis and S3.,Go,13854,1224,104 stars today,davies; zhijian-pro; SandyXSD; zhoucheng361; xiaogaozi
3,maximhq/bifrost,https://github.com/maximhq/bifrost,"Fastest enterprise AI gateway (50x faster than LiteLLM) with adaptive load balancer, cluster mode, guardrails, 1000+ models support & <100 µs overhead at 5k RPS.",Go,5633,732,42 stars today,akshaydeo; github-actions; Pratham-Mishra04; impoiler; TejasGhatte
4,netbirdio/netbird,https://github.com/netbirdio/netbird,"Connect your devices into a secure WireGuard®-based overlay network with SSO, MFA and granular access controls.",Go,25856,1390,29 stars today,mlsmaycon; pascal-fischer; braginini; lixmal; pappz
5,gohugoio/hugo,https://github.com/gohugoio/hugo,The world’s fastest framework for building websites.,Go,88493,8269,33 stars today,bep; dependabot; spf13; jmooring; anthonyfok
6,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,10540,637,115 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
7,aldinokemal/go-whatsapp-web-multidevice,https://github.com/aldinokemal/go-whatsapp-web-multidevice,"GOWA - WhatsApp REST API with support for UI, Multi Account, Webhooks, and MCP, and Chatwoot. Built with Golang for efficient memory use.",Go,4041,987,23 stars today,aldinokemal; cursoragent; juliomuhlbauer; coderabbitai; AlmogBaku
8,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,38010,8631,239 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
9,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,simple terminal UI for git commands,Go,79188,2857,88 stars today,jesseduffield; stefanhaller; mjarkk; dawidd6; Ryooooooga
10,goravel/goravel,https://github.com/goravel/goravel,The full-featured Golang Development Framework skeleton,Go,4728,265,17 stars today,hwbrzzl; almas-x; krishankumar01; iamahens; kuafuRace
11,e2b-dev/infra,https://github.com/e2b-dev/infra,Infrastructure that's powering E2B Cloud.,Go,1157,336,2 stars today,ValentaTomas; jakubno; dobrac; mlejva; djeebus
12,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.1, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,173724,16526,131 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
13,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,4903,481,92 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
14,terrastruct/d2,https://github.com/terrastruct/d2,D2 is a modern diagram scripting language that turns text to diagrams.,Go,24273,678,64 stars today,alixander; gavin-ts; nhooyr; ejulio-ts; ShupingHe
15,vllm-project/semantic-router,https://github.com/vllm-project/semantic-router,"System Level Intelligent Router for Mixture-of-Models at Cloud, Data Center and Edge",Go,4303,703,6 stars today,Xunzhuo; rootfs; samzong; yuluo-yx; yossiovadia
16,sipeed/picoclaw,https://github.com/sipeed/picoclaw,"Tiny, Fast, and Deployable anywhere — automate the mundane, unleash your creativity",Go,29337,4204,22 stars today,afjcjsbx; alexhoshina; claude; lxowalle; dependabot
17,argoproj/argo-workflows,https://github.com/argoproj/argo-workflows,Workflow Engine for Kubernetes,Go,16757,3558,7 stars today,alexec; terrytangyuan; dependabot; simster7; sarabala1979
18,minio/minio,https://github.com/minio/minio,"MinIO is a high-performance, S3 compatible object store, open sourced under GNU AGPLv3 license.",Go,61250,7577,55 stars today,harshavardhana; vadmeste; klauspost; minio-trusted; poornas
