Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zzet/gortex,https://github.com/zzet/gortex,"High-performance code-intelligence engine for AI agents and IDE, supports 257 languages, multi repositories, with access via CLI, MCP Server, and API. AI coding agents teammate - expose only needed information, cutting token usage up to 50x. 100% local.",Go,657,49,83 stars today,zzet; claude; avfirsov; dependabot; ztkent
2,cilium/cilium,https://github.com/cilium/cilium,"eBPF-based Networking, Security, and Observability",Go,24553,3841,13 stars today,aanm; tgraf; joestringer; tklauser; jrajahalme
3,argoproj/argo-cd,https://github.com/argoproj/argo-cd,Declarative Continuous Deployment for Kubernetes,Go,23187,7349,8 stars today,dependabot; alexmt; crenshaw-dev; jannfis; jessesuen
4,asheshgoplani/agent-deck,https://github.com/asheshgoplani/agent-deck,"Terminal session manager for AI coding agents. One TUI for Claude, Gemini, OpenCode, Codex, and more.",Go,278,33,131 stars today,asheshgoplani; claude; johnuopini; seanyoungberg; BestSithInEU
5,prometheus/prometheus,https://github.com/prometheus/prometheus,The Prometheus monitoring system and time series database.,Go,64628,10514,57 stars today,fabxc; juliusv; beorn7; bboreham; dependabot
6,charmbracelet/crush,https://github.com/charmbracelet/crush,Glamourous agentic coding for all 💘,Go,25513,1846,30 stars today,kujtimiihoxha; andreynering; meowgorithm; aymanbagabas; caarlos0
7,podman-container-tools/podman,https://github.com/podman-container-tools/podman,Podman: A tool for managing OCI containers and pods.,Go,32063,3156,9 stars today,openshift-merge-robot; openshift-merge-bot; mheon; Luap99; rhatdan
8,weaviate/weaviate,https://github.com/weaviate/weaviate,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of vector search with structured filtering with the fault tolerance and scalability of a cloud-native database​.",Go,16369,1312,12 stars today,antas-marcin; etiennedi; dirkkul; moogacs; bobvanluijt
9,temporalio/temporal,https://github.com/temporalio/temporal,Temporal service,Go,21094,1672,32 stars today,wxing1292; yycptt; dnr; stephanos; yux0
10,livekit/livekit,https://github.com/livekit/livekit,End-to-end realtime stack for connecting humans and AI,Go,19323,2088,22 stars today,boks1971; davidzhao; cnderrauber; paulwe; renovate
11,kyverno/kyverno,https://github.com/kyverno/kyverno,Unified Policy as Code,Go,7857,1397,9 stars today,realshuting; eddycharly; dependabot; JimBugwadia; MariamFahmy98
12,entireio/cli,https://github.com/entireio/cli,"📜 Entire CLI hooks into your Git workflow to capture AI agent sessions as you work. Sessions are indexed alongside commits, creating a searchable record of how code was written in your repo.",Go,4531,349,6 stars today,claude; Soph; pfleidi; khaong; gtrrz-victor
13,go-gitea/gitea,https://github.com/go-gitea/gitea,"Git with a cup of tea! Painless self-hosted all-in-one software development service, including Git hosting, code review, team collaboration, package registry and CI/CD",Go,56399,6817,18 stars today,lunny; unknwon; wxiaoguang; GiteaBot; silverwind
14,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,Production-Grade Container Scheduling and Management,Go,123122,43253,52 stars today,k8s-ci-robot; liggitt; thockin; wojtek-t; brendandburns
15,dolthub/dolt,https://github.com/dolthub/dolt,Dolt – Git for Data,Go,23528,810,17 stars today,zachmu; andy-wm-arthur; reltuk; fulghum; coffeegoddd
16,golang/go,https://github.com/golang/go,The Go programming language,Go,134830,19024,55 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
17,VersusControl/versus-incident,https://github.com/VersusControl/versus-incident,"Open-source incident management tool with an AI SRE agent that watches your logs, learns normal patterns, and auto-creates incidents — plus webhook alerts, multi-channel notifications, and on-call escalation.",Go,566,90,15 stars today,hoalongnatsu; dependabot; nghiadaulau; kai-vikki; aud1ence
18,fleetdm/fleet,https://github.com/fleetdm/fleet,Open device management,Go,6509,921,5 stars today,eashaw; noahtalerman; RachelElysia; mikermcneil; zwass
19,BishopFox/cloudfox,https://github.com/BishopFox/cloudfox,Automating situational awareness for cloud penetration tests.,Go,2492,243,20 stars today,sethsec-bf; carlosvendramini-bf; jbarciabf; sethsec; edops973
20,k0sproject/k0s,https://github.com/k0sproject/k0s,k0s - The Zero Friction Kubernetes,Go,6287,511,4 stars today,actions-user; twz123; dependabot; ncopa; jnummelin
21,lima-vm/lima,https://github.com/lima-vm/lima,"Linux virtual machines, with a focus on running containers",Go,21295,902,24 stars today,AkihiroSuda; jandubois; dependabot; afbjorklund; norio-nomura
22,kubearmor/KubeArmor,https://github.com/kubearmor/KubeArmor,"Runtime Security Enforcement System. Workload hardening/sandboxing and implementing least-permissive policies made easy leveraging LSMs (LSM-BPF, AppArmor).",Go,2421,496,84 stars today,dku-boanlab; daemon1024; nyrahul; rksharma95; Aryan-sharma11
23,voocel/ainovel-cli,https://github.com/voocel/ainovel-cli,✨多agent实现全自动AI小说生成,Go,680,135,28 stars today,voocel; 525300887039; MaybeJustLikeThis
