Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,antirez/ds4,https://github.com/antirez/ds4,"DeepSeek 4 Flash and PRO local inference engine for Metal, CUDA and ROCm",C,19766,1757,150 stars today,antirez; mitsuhiko; claude; jackygurui; cv
2,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18677,8410,9 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
3,Mbed-TLS/mbedtls,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases.",C,6847,2940,5 stars today,gilles-peskine-arm; mpg; ronald-cron-arm; valeriosetti; daverodgman
4,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,137362,8388,39 stars today,crutkas; bao-qian; qianlifeng; niels9001; jaimecbernardo
5,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4389,1584,3 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
6,DarkFlippers/unleashed-firmware,https://github.com/DarkFlippers/unleashed-firmware,Flipper Zero Unleashed Firmware,C,21966,1921,16 stars today,xMasterX; skotopes; hedger; gornekich; DrZlo13
7,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,35310,1816,4 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
8,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,22437,1263,18 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
9,obsproject/obs-studio,https://github.com/obsproject/obs-studio,OBS Studio - Free and open source software for live streaming and screen recording,C,74377,9513,44 stars today,jp9000; jpark37; derrod; PatTheMav; RytoEX
10,erincatto/box3d,https://github.com/erincatto/box3d,Box3D is a 3D physics engine for games,C,5755,282,42 stars today,erincatto; gafferongames
11,RightNow-AI/picolm,https://github.com/RightNow-AI/picolm,Run a 1-billion parameter LLM on a $10 board with 256MB RAM,C,1874,234,39 stars today,jaberjaber23; ghstrider; addityeah; sunglee42
12,vedderb/bldc,https://github.com/vedderb/bldc,The VESC motor control firmware,C,3308,1895,0 stars today,vedderb; Mitchlol; nitrousnrg; kubark42; Jfriesen222
13,hrvach/deskhop,https://github.com/hrvach/deskhop,Fast Desktop Switching Device,C,7829,285,19 stars today,hrvach; rygwdn; cornfeedhobo; jalmeroth; eltariel
14,glfw/glfw,https://github.com/glfw/glfw,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input",C,15225,5907,7 stars today,elmindreda; linkmauve; dougbinks; adrianbroher; siavashserver
15,ThrowTheSwitch/Unity,https://github.com/ThrowTheSwitch/Unity,Simple unit testing for C,C,5328,1124,0 stars today,mvandervoord; jsalling; farrrb; jlindgren90; dreamer-coding
16,lvgl/lvgl,https://github.com/lvgl/lvgl,"LVGL is a free, full-featured embedded UI library for devices from small MCUs to 3D-capable MPUs, enhanced by LVGL Pro, a professional editor and tooling.",C,24273,4272,5 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; AndreCostaaa
17,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,8003,1957,4 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
