Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,22251,1460,498 stars today,steveyegge; claude; ampcode-com; maphew; coffeegoddd
2,CJackHwang/ds2api,https://github.com/CJackHwang/ds2api,"Deepseek to API: A lightweight, high-performance full-stack middleware converting client protocols to universal APIs. Supports multi-account rotation, compiled binaries, Vercel Serverless, and Docker. Compatible with Google, Claude, and OpenAI API formats.",Go,1886,578,138 stars today,CJackHwang; latticeon; ouqiting; livesRan; tanaer
3,gastownhall/gascity,https://github.com/gastownhall/gascity,Orchestration-builder SDK for multi-agent coding workflows,Go,488,138,31 stars today,julianknutsen; claude; sjarmak; GraemeF; csells
4,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,15945,2170,132 stars today,asdek; mason5052; sirozha; dependabot; hhktony
5,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,1028,93,37 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
6,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,16181,2846,420 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
7,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,37939,5275,51 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
8,knadh/listmonk,https://github.com/knadh/listmonk,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",Go,19796,2022,116 stars today,knadh; github-actions; dependabot; mr-karan; MaximilianKohler
9,agentscope-ai/HiClaw,https://github.com/agentscope-ai/HiClaw,"An open-source Collaborative Multi-Agent OS for transparent, human-in-the-loop task coordination via Matrix rooms.",Go,4325,503,28 stars today,johnlanni; claude; Jing-ze; max-wc; github-actions
10,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,9977,564,220 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
11,shridarpatil/whatomate,https://github.com/shridarpatil/whatomate,Whatomate is an open-source WhatsApp integration,Go,1114,247,19 stars today,shridarpatil; dependabot; gianpieropa; claude; brunocascio
12,putyy/res-downloader,https://github.com/putyy/res-downloader,视频号、小程序、抖音、快手、小红书、直播流、m3u8、酷狗、QQ音乐等常见网络资源下载!,Go,16984,2116,92 stars today,putyy; taotieren; claviering; qiuzhiqian
13,bjdgyc/anylink,https://github.com/bjdgyc/anylink,AnyLink是一个企业级远程办公 ssl vpn 软件，可以支持多人同时在线使用。基于 openconnect 协议开发，并且借鉴了 ocserv 的开发思路，可以完全兼容 AnyConnect 客户端。,Go,2250,511,10 stars today,bjdgyc; lanrenwo; wsczx; itviewer
14,Gentleman-Programming/engram,https://github.com/Gentleman-Programming/engram,"Persistent memory system for AI coding agents. Agent-agnostic Go binary with SQLite + FTS5, MCP server, HTTP API, CLI, and TUI.",Go,2914,319,49 stars today,Alan-TheGentleman; egdev6; Twinber; SantiagoBobrik; sanurb
15,krillinai/KrillinAI,https://github.com/krillinai/KrillinAI,Video translation and dubbing tool powered by LLMs. The video translator offers 100 language translations and one-click full-process deployment. The video translation output is optimized for platforms like YouTube，TikTok. AI视频翻译配音工具，100种语言双向翻译，一键部署全流程，可以生抖音，小红书，哔哩哔哩，视频号，TikTok，Youtube等形态的内容成适配,Go,9920,890,4 stars today,maranello-o; wulien; krillinai; puji4810; PairZhu
16,canopy-network/canopy,https://github.com/canopy-network/canopy,The official go implementation of the Canopy Network protocol,Go,10768,14077,87 stars today,andrewnguyen22; rem1niscence; pablocampogo; ezeike; ECHOAD
17,hatchet-dev/hatchet,https://github.com/hatchet-dev/hatchet,🪓 Run Background Tasks at Scale,Go,7011,357,14 stars today,dependabot; abelanger5; grutt; mrkaye97; mnafees
18,go-vikunja/vikunja,https://github.com/go-vikunja/vikunja,The to-do app to organize your life.,Go,4069,427,9 stars today,kolaente; renovate; dpschen; vikunja-bot; Elscrux
