Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,p1neappleXpress/OpenFlux,https://github.com/p1neappleXpress/OpenFlux,Network stack research tool. TCP tunnel with pluggable transports.,Go,1413,104,355 stars today,p1neappleXpress; claude; saharev; dajiaohuang; mkukarin01
2,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,23499,3067,189 stars today,sirozha; claude; asdek; mason5052; cursoragent
3,trufflesecurity/trufflehog,https://github.com/trufflesecurity/trufflehog,"Find, verify, and analyze leaked credentials",Go,27847,2579,38 stars today,renovate; lonmarsDev; roxanne-tampus; ahrav; dustin-decker
4,TencentCloud/CubeSandbox,https://github.com/TencentCloud/CubeSandbox,"Instant, Concurrent, Secure & Lightweight Sandbox for AI Agents.",Go,12184,1108,14 stars today,fslongjin; chenhengqi; ls-ggg; zyl1121; cursoragent
5,dagucloud/dagu,https://github.com/dagucloud/dagu,"Self-hostable workflow orchestrator for teams whose main work isn't orchestration. Declarative YAML over your scripts, SSH commands, containers, etc; keep workflows separate from business logic. One binary, no database, runs on limited H/W resources. Alternative to Airflow / Cron / Job Scheduler.",Go,3965,332,45 stars today,yohamta0; dependabot; arky; kriyanshii; Arvintian
6,najmuzzaman-mohammad/gawkbot,https://github.com/najmuzzaman-mohammad/gawkbot,"open source grok bot. gawk bots automate your menial work via AI models and build you microapps to manage the outcome, so that you have a false sense of control.",Go,1379,118,18 stars today,claude; najmuzzaman-mohammad; FranDias; abeeb-rai; belovetech
7,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,"Supporting multi-protocol multi-user(Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun, MTProto، AmneziaWG)",Go,46256,11403,49 stars today,MHSanaei; alireza0; dependabot; hamid-gh98; sh1shd
8,kserve/kserve,https://github.com/kserve/kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes",Go,5885,1667,8 stars today,yuzisun; sivanantha321; bartoszmajsak; Jooho; andyi2it
9,esengine/DeepSeek-Reasonix,https://github.com/esengine/DeepSeek-Reasonix,DeepSeek-native AI coding agent for your terminal. Engineered around prefix-cache stability — leave it running.,Go,35521,2390,34 stars today,SivanCola; esengine; ttmouse; lifu963; cursoragent
10,milvus-io/milvus,https://github.com/milvus-io/milvus,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",Go,46078,4247,11 stars today,congqixia; JinHai-CN; bigsheeper; zhuwenxing; xiaocai2333
11,alibaba/open-code-review,https://github.com/alibaba/open-code-review,"Fast, efficient, battle-tested at Alibaba's scale. Hybrid architecture code review tool: deterministic pipelines + LLM Agent, precise line-level comments, built-in multi-language ruleset (NPE, thread-safety, XSS, SQL injection), OpenAI & Anthropic compatible.",Go,22761,1690,264 stars today,lizhengfeng101; chethanuk; wu21-web; stay-foolish-forever; claude
12,amir20/dozzle,https://github.com/amir20/dozzle,"Realtime log viewer for containers. Supports Docker, Swarm and K8s.",Go,14359,614,12 stars today,amir20; dependabot-preview; renovate; dependabot; kodiakhq
13,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,22687,3254,307 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
14,navidrome/navidrome,https://github.com/navidrome/navidrome,🎧 Your Personal Streaming Service,Go,23497,1695,26 stars today,deluan; dependabot; kgarner7; dependabot-preview; caiocotts
15,opencode-ai/opencode,https://github.com/opencode-ai/opencode,A powerful AI coding agent. Built for the terminal.,Go,13733,1812,6 stars today,kujtimiihoxha; ezynda3; rekram1-node; AvicennaJr; garrettladley
16,james-6-23/codex2api,https://github.com/james-6-23/codex2api,Codex2API 是一个基于 Go + Gin + React/Vite 的 Codex 反向代理与管理后台项目,Go,2095,365,7 stars today,james-6-23; ifThink404; DeliciousBuding; cursoragent; claude
17,junegunn/fzf,https://github.com/junegunn/fzf,🌸 A command-line fuzzy finder,Go,82949,2869,27 stars today,junegunn; dependabot; bitraid; LangLangBart; janlazo
18,minio/minio,https://github.com/minio/minio,"MinIO is a high-performance, S3 compatible object store, open sourced under GNU AGPLv3 license.",Go,61367,7872,0 stars today,harshavardhana; vadmeste; klauspost; minio-trusted; poornas
19,obot-platform/obot,https://github.com/obot-platform/obot,Complete AI Governance Platform from Obot AI,Go,1007,211,4 stars today,thedadams; g-linville; ibuildthecloud; njhale; ryanhopperlowe
