Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,82702,5076,347 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
2,maximhq/bifrost,https://github.com/maximhq/bifrost,"Fastest enterprise AI gateway (50x faster than LiteLLM) with adaptive load balancer, cluster mode, guardrails, 1000+ models support & <100 µs overhead at 5k RPS.",Go,4137,482,87 stars today,github-actions; akshaydeo; Pratham-Mishra04; TejasGhatte; Radheshg04
3,evcc-io/evcc,https://github.com/evcc-io/evcc,solar charging ☀️🚘,Go,6463,1289,15 stars today,andig; naltatis; premultiply; weblate; DerAndereAndi
4,hashicorp/terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,48194,10295,14 stars today,jbardin; mitchellh; apparentlymart; stack72; catsby
5,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,37665,5230,293 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
6,mostlygeek/llama-swap,https://github.com/mostlygeek/llama-swap,"Reliable model swapping for any local OpenAI/Anthropic compatible server - llama.cpp, vllm, etc",Go,3527,271,40 stars today,mostlygeek; claude; ryan-steed-usa; shirayu; Thammachart
7,helm/helm,https://github.com/helm/helm,The Kubernetes Package Manager,Go,29714,7587,9 stars today,technosophos; adamreese; mattfarina; dependabot; gjenkins8
8,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,28121,5876,213 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
9,guohuiyuan/go-music-dl,https://github.com/guohuiyuan/go-music-dl,一个基于 Go 语言的全网音乐搜索与下载工具。支持 CLI 命令行与 Web 服务双模式，内置网易云、QQ、酷狗、Bilibili、汽水音乐等 10+ 个主流平台，支持多源并发搜索与无损音质解析。music-dl交流群：1074285005,Go,2492,197,25 stars today,guohuiyuan; lianhong2758
10,e2b-dev/infra,https://github.com/e2b-dev/infra,Infrastructure that's powering E2B Cloud.,Go,1044,287,7 stars today,ValentaTomas; jakubno; dobrac; mlejva; djeebus
11,Diniboy1123/usque,https://github.com/Diniboy1123/usque,Open-source reimplementation of the Cloudflare WARP client's MASQUE protocol.,Go,824,95,16 stars today,Diniboy1123; HynoR; DevonTM; dependabot; Derad6709
12,FiloSottile/mkcert,https://github.com/FiloSottile/mkcert,A simple zero-config tool to make locally trusted development certificates with any names you'd like.,Go,58637,3085,33 stars today,FiloSottile; adamdecaf; herbygillot; puiterwijk; arp242
13,kubernetes-sigs/gateway-api,https://github.com/kubernetes-sigs/gateway-api,Repository for the next iteration of composite service (e.g. Ingress) and load balancing APIs.,Go,2794,699,4 stars today,k8s-ci-robot; robscott; dependabot; shaneutt; howardjohn
14,qax-os/excelize,https://github.com/qax-os/excelize,Go language library for reading and writing Microsoft Excel™ (XLAM / XLSM / XLSX / XLTM / XLTX) spreadsheets,Go,20498,1895,7 stars today,xuri; mlh758; dolmen; albenik
15,Ed1s0nZ/CyberStrikeAI,https://github.com/Ed1s0nZ/CyberStrikeAI,"CyberStrikeAI is an AI-native security testing platform built in Go. It integrates 100+ security tools, an intelligent orchestration engine, role-based testing with predefined security roles, a skills system with specialized testing skills, and comprehensive lifecycle management capabilities.",Go,3414,572,27 stars today,Ed1s0nZ; donnel666; claude; chhs1129; huajinping
16,looplj/axonhub,https://github.com/looplj/axonhub,"⚡️ Open-source AI Gateway — Use any SDK to call 100+ LLMs. Built-in failover, load balancing, cost control & end-to-end tracing.",Go,3240,366,50 stars today,looplj; github-actions; djdembeck; sisyphus-dev-ai; gemini-code-assist
17,gruntwork-io/terragrunt,https://github.com/gruntwork-io/terragrunt,Terragrunt is a flexible orchestration tool that allows Infrastructure as Code written in OpenTofu/Terraform to scale.,Go,9518,1172,6 stars today,brikis98; yhakbar; denis256; yorinasub17; dependabot
18,kagent-dev/kagent,https://github.com/kagent-dev/kagent,Cloud Native Agentic AI | Discord: https://bit.ly/kagentdiscord,Go,2613,522,8 stars today,EItanya; peterj; ilackarms; onematchfox; supreme-gg-gg
19,casdoor/casdoor,https://github.com/casdoor/casdoor,"An open-source Agent-first Identity and Access Management (IAM) /LLM MCP & agent gateway and auth server with web UI supporting OpenClaw, MCP, OAuth, OIDC, SAML, CAS, LDAP, SCIM, WebAuthn, TOTP, MFA, Face ID, Google Workspace, Azure AD",Go,13434,1654,19 stars today,hsluoyz; nomeguy; dacongda; Copilot; leo220yuyaodog
20,redis/go-redis,https://github.com/redis/go-redis,Redis Go client,Go,22051,2550,2 stars today,vmihailenco; ndyakov; ofekshenawa; monkey92t; dependabot
21,grafana/mcp-grafana,https://github.com/grafana/mcp-grafana,MCP server for Grafana,Go,2884,335,13 stars today,sd2k; renovate-sh-app; dependabot; claude; ioanarm
