Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,valkey-io/valkey,https://github.com/valkey-io/valkey,A flexible distributed key-value database that is optimized for caching and other realtime workloads.,C,26083,1175,18 stars today,antirez; oranagra; enjoy-binbin; pietern; madolson
2,eclipse-mosquitto/mosquitto,https://github.com/eclipse-mosquitto/mosquitto,Eclipse Mosquitto - An open source MQTT broker,C,10971,2614,7 stars today,ralight; keptt; karlp; NorbertHeusser; PierreF
3,sonic-net/sonic-buildimage,https://github.com/sonic-net/sonic-buildimage,Scripts which perform an installable binary image build for SONiC,C,980,1858,0 stars today,mssonicbld; lguohan; jleveque; qiluo-msft; saiarcot895
4,PlummersSoftwareLLC/retropad,https://github.com/PlummersSoftwareLLC/retropad,Pas de description,C,326,61,39 stars today,davepl; rbergen
5,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30290,11312,9 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
6,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,15567,9329,11 stars today,nashif; jukkar; galak; gmarull; cvinayak
7,Mbed-TLS/mbedtls,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases.",C,6695,2900,3 stars today,gilles-peskine-arm; mpg; ronald-cron-arm; daverodgman; valeriosetti
8,bytecodealliance/wasm-micro-runtime,https://github.com/bytecodealliance/wasm-micro-runtime,WebAssembly Micro Runtime (WAMR),C,5976,814,3 stars today,wenyongh; yamt; lum1n0us; no1wudi; xujuntwt95329
9,ThrowTheSwitch/Unity,https://github.com/ThrowTheSwitch/Unity,Simple unit testing for C,C,5259,1117,4 stars today,mvandervoord; jsalling; farrrb; jlindgren90; dreamer-coding
10,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18290,8313,17 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
11,nrfconnect/sdk-zephyr,https://github.com/nrfconnect/sdk-zephyr,NCS downstream of https://github.com/zephyrproject-rtos/zephyr,C,412,788,1 star today,nashif; jukkar; galak; anangl; gmarull
12,lvgl/lvgl,https://github.com/lvgl/lvgl,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type.",C,23785,4204,17 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; AndreCostaaa
13,bellard/quickjs,https://github.com/bellard/quickjs,Public repository of the QuickJS Javascript Engine.,C,10709,1126,9 stars today,chqrlie; bellard; bnoordhuis; nickva; kasperisager
14,fwupd/fwupd,https://github.com/fwupd/fwupd,A system daemon to allow session software to update firmware,C,4014,587,0 stars today,hughsie; superm1; weblate; dependabot; claude
15,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 159 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,3231,333,38 stars today,DeusData; claude; shanemccarron-maker; dependabot; dLo999
16,OpenEtherCATsociety/SOEM,https://github.com/OpenEtherCATsociety/SOEM,Simple Open Source EtherCAT Master,C,1969,875,0 stars today,hefloryd; nakarlsson; ArthurKetels; mheden; claudioscordino
17,HandBrake/HandBrake,https://github.com/HandBrake/HandBrake,HandBrake's development repository,C,23390,1620,14 stars today,sr55; jstebbins; galad87; bradleysepos; jbrjake
18,freebsd/freebsd-src,https://github.com/freebsd/freebsd-src,The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....,C,9123,3324,5 stars today,bsdimp; bsdjhb; kostikbel; bsdphk; DarkHelmet433
19,AFLplusplus/AFLplusplus,https://github.com/AFLplusplus/AFLplusplus,"The fuzzer afl++ is afl with community patches, qemu 5.1 upgrade, collision-free coverage, enhanced laf-intel & redqueen, AFLfast++ power schedules, MOpt mutators, unicorn_mode, and a lot more!",C,6593,1296,5 stars today,vanhauser-thc; hexcoder-; domenukk; andreafioraldi; devnexen
20,axboe/fio,https://github.com/axboe/fio,Flexible I/O Tester,C,6254,1413,3 stars today,axboe; vincentkfu; kusumi; bvanassche; sitsofe
21,openssh/openssh-portable,https://github.com/openssh/openssh-portable,Portable OpenSSH,C,3862,2116,3 stars today,djmdjm; daztucker; mfriedl; jonathangray; botovq
