Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,39331,10878,128 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
2,ikawrakow/ik_llama.cpp,https://github.com/ikawrakow/ik_llama.cpp,llama.cpp fork with additional SOTA quants and improved performance,C++,3148,446,9 stars today,ikawrakow; firecoperana; SamuelOliveirads; Nexesenex; joelfarthing
3,lemonade-sdk/lemonade,https://github.com/lemonade-sdk/lemonade,Lemonade helps users discover and run local AI apps by serving optimized LLMs right from their own GPUs and NPUs. Join our discord: https://discord.gg/5xXzkMu8Zk,C++,5534,479,15 stars today,jeremyfowers; claude; fl0rianr; superm1; ramkrishna2910
4,doitsujin/dxvk,https://github.com/doitsujin/dxvk,"Vulkan-based implementation of D3D8, 9, 10 and 11 for Linux / Wine",C++,17955,1214,10 stars today,doitsujin; misyltoad; K0bin; WinterSnowfall; Blisto91
5,kvcache-ai/Mooncake,https://github.com/kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",C++,6432,1147,5 stars today,stmatengss; alogfans; claude; xiaguan; UNIDY2002
6,omacom/omawrite,https://github.com/omacom/omawrite,The essence of writing,C++,178,54,9 stars today,dhh; claude; lemachinarbo
7,YimMenu/YimMenuV2,https://github.com/YimMenu/YimMenuV2,Experimental menu for GTA 5: Enhanced,C++,1682,388,4 stars today,maybegreat48; ShinyWasabi; Mr-X-GTA; playday3008; Deadlineem
8,78/xiaozhi-esp32,https://github.com/78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,C++,29446,6795,50 stars today,78; Y1hsiaochunnn; laride; txp666; Kevincoooool
9,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,126276,22444,156 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
10,brave/brave-core,https://github.com/brave/brave-core,Core engine for the Brave browser for mobile and desktop. For issues https://github.com/brave/brave-browser/issues,C++,3545,1403,5 stars today,cdesouza-chromium; brave-builds; mkarolin; brave-browser-releases; tmancey
11,k4yt3x/video2x,https://github.com/k4yt3x/video2x,"A machine learning-based video super resolution and frame interpolation framework. Est. Hack the Valley II, 2018.",C++,21422,1856,22 stars today,k4yt3x; BrianPetkovsek; sat3ll; Integral-Tech; snixon
12,MatixYo/ESP32-Plane-Radar,https://github.com/MatixYo/ESP32-Plane-Radar,Open-source ESP32 firmware for a 1.28″ round display that shows live ADS-B aircraft around your location as a sonar-style plane radar.,C++,939,253,7 stars today,MatixYo; schrockwell; WatskeBart
13,ggml-org/ggml,https://github.com/ggml-org/ggml,Tensor library for machine learning,C++,15258,1798,8 stars today,ggerganov; jeffbolznv; JohannesGaessler; slaren; 0cc4m
14,SatDump/SatDump,https://github.com/SatDump/SatDump,A generic satellite data processing software.,C++,2128,269,3 stars today,Aang23; JVital2013; RAD750; sp5ews; juliasatt
15,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,104736,9558,12 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
16,NVIDIA/cutlass,https://github.com/NVIDIA/cutlass,CUDA Templates and Python DSLs for High-Performance Linear Algebra,C++,10345,2058,9 stars today,hwu36; kerrmudgeon; Junkai-Wu; fengxie; ANIKET-SHIVAM
17,microsoft/intelligent-terminal,https://github.com/microsoft/intelligent-terminal,"A fork of Windows Terminal with native agent integration, right in your command line.",C++,1887,149,66 stars today,vanzue; Copilot; DDKinger; yeelam-gordon; PankajBhojwani
18,Neroued/ninfer,https://github.com/Neroued/ninfer,High-performance single-GPU inference for selected model checkpoints and GPUs.,C++,1156,211,32 stars today,Neroued; MichaelDementii; pinizhaninov
19,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50487,7480,13 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
