Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,"Use Claude Code, Codex, Pi, and OpenCode for free (1.3B+ free tokens) from your terminal, app, IDE, or phone like OpenClaw (voice supported + ToS friendly)",Python,47982,7893,"1,081 stars today",Alishahryar1; cursoragent; dependabot; claude; rishiskhare
2,virgiliojr94/book-to-skill,https://github.com/virgiliojr94/book-to-skill,"Turn any technical book PDF into a Claude Code skill — ready to study, reference, and use while you work.",Python,24674,2582,417 stars today,virgiliojr94; claude; dex0shubham; Copilot; Hotragn
3,anthropics/claude-plugins-community,https://github.com/anthropics/claude-plugins-community,Community plugin marketplace for Claude Cowork and Claude Code. Read-only mirror — submit plugins at clau.de/plugin-directory-submission.,Python,966,126,225 stars today,github-actions; bryan-anthropic; claude; tobinsouth; ThariqS
4,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,129395,15258,201 stars today,comfyanonymous; bigcat88; pythongosssss; comfyui-wiki; rattus128
5,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,235007,47351,454 stars today,teknium1; OutThisLife; kshitijk4poor; claude; benbarclay
6,elder-plinius/OBLITERATUS,https://github.com/elder-plinius/OBLITERATUS,OBLITERATE THE CHAINS THAT BIND YOU,Python,7989,1450,30 stars today,jmagly; elder-plinius; StellaAthena; ajmeese7; brianbell-x
7,PostHog/posthog,https://github.com/PostHog/posthog,"🦔 PostHog is the leading platform for building self-driving products. Our developer tools – AI observability, analytics, session replay, flags, experiments, error tracking, logs, and more – capture all the context agents need to diagnose problems, uncover opportunities, and ship fixes. Steer it all from Slack, web, desktop, or the MCP.",Python,38783,3264,293 stars today,github-actions; pauldambra; claude; Twixes; Gilbert09
8,Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",Python,186834,46050,60 stars today,Pwuts; majdyz; Auto-GPT-Bot; ntindle; Swiftyos
9,NVIDIA-NeMo/Speech,https://github.com/NVIDIA-NeMo/Speech,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)",Python,18279,3584,38 stars today,pre-commit-ci; okuchaiev; titu1994; ekmb; yidong72
10,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",Python,142761,22856,361 stars today,actions-user; bcherny; claude; ant-kurt; ashwin-ant
11,davila7/claude-code-templates,https://github.com/davila7/claude-code-templates,CLI tool for configuring and monitoring Claude Code,Python,30359,3432,25 stars today,davila7; claude; github-actions; dependabot; cubic-dev-ai
12,django/django,https://github.com/django/django,The Web framework for perfectionists with deadlines.,Python,88759,34169,40 stars today,timgraham; adrianholovaty; malcolmt; felixxm; freakboy3742
13,debpalash/VoiceStudio,https://github.com/debpalash/VoiceStudio,"VoiceStudio is the open-source, fully-local ElevenLabs alternative — voice cloning, voice design, video dubbing, dictation, transcription & audiobook creation in 646 languages.",Python,11412,1801,193 stars today,debpalash; claude; velixio; paoloantinori; bultodepapas
14,davepoon/buildwithclaude,https://github.com/davepoon/buildwithclaude,"A single hub to find Claude Skills, Agents, Commands, Hooks, Plugins, and Marketplace collections to extend Claude Code, Claude Desktop, Agent SDK and OpenClaw",Python,3321,470,9 stars today,davepoon; claude; lendtrain; isanthoshgandhi; justi
15,unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",Python,79248,8211,153 stars today,unclecode; ntohidi; aravindkarnam; claude; SohamKukreti
16,bytedance/deer-flow,https://github.com/bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",Python,80716,11107,115 stars today,WillemJiang; MagicCube; claude; hetaoBackend; henry-byted
17,shy3130/tick-stock-panel,https://github.com/shy3130/tick-stock-panel,"TSP自托管、零运维的 A 股「选股 + 监控 + 回测」量化工作台 | 基于 TickFlow 数据源 | LLM能力驱使策略定制+个股分析+复盘 | 自由接入第三方数据源与个性化扩展数据 | 个人开源 ,非第三方官方项目",Python,3539,835,79 stars today,shy3130; im47cn; intfoo; duduxia666; Aliang1337
18,666ghj/MiroFish,https://github.com/666ghj/MiroFish,"A Simple and Universal Swarm Intelligence Engine, Predicting Anything. 简洁通用的群体智能引擎，预测万物",Python,71458,11112,52 stars today,666ghj; Ghostubborn; github-actions; anupamme; harshitanand
