Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,59791,3523,65 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
2,gosom/google-maps-scraper,https://github.com/gosom/google-maps-scraper,"scrape data from Google Maps. Extracts data such as the name, address, phone number, website URL, rating, reviews number, latitude and longitude, reviews,email and more for each place",Go,5012,790,180 stars today,gosom; dredozubov; sbOogway; fidalgo; xavier-villelegier
3,siglens/siglens,https://github.com/siglens/siglens,100x Efficient Log Management than Splunk 🚀 Reduce your observability cost by 90%,Go,1759,324,17 stars today,AndrewHess; sonamgupta21; nkunal; Macbeth98; vasukalariya
4,goreleaser/goreleaser,https://github.com/goreleaser/goreleaser,"Release engineering, simplified",Go,15940,1091,3 stars today,caarlos0; dependabot; actions-user; kodiakhq; github-actions
5,lima-vm/lima,https://github.com/lima-vm/lima,"Linux virtual machines, with a focus on running containers",Go,21487,923,14 stars today,AkihiroSuda; jandubois; dependabot; afbjorklund; norio-nomura
6,modelcontextprotocol/registry,https://github.com/modelcontextprotocol/registry,A community driven registry service for Model Context Protocol (MCP) servers.,Go,7031,902,8 stars today,rdimitrov; domdomegg; dependabot; sridharavinash; claude
7,chenyme/grok2api,https://github.com/chenyme/grok2api,面向 Grok Build、Grok Web 与 Grok Console 的多账号 API 网关,Go,6146,1979,97 stars today,chenyme; piexian; lijirou12; Soein; fengshao1227
8,dapr/dapr,https://github.com/dapr/dapr,"Dapr is a portable runtime for building distributed applications across cloud and edge, combining event-driven architecture with workflow orchestration.",Go,25958,2110,3 stars today,yaron2; JoshVanL; artursouza; dapr-bot; ItalyPaleAle
9,go-vikunja/vikunja,https://github.com/go-vikunja/vikunja,The task manager you actually own.,Go,4786,550,11 stars today,kolaente; renovate; dpschen; vikunja-bot; tink-bot
10,chaitin/SafeLine,https://github.com/chaitin/SafeLine,SafeLine is a self-hosted WAF(Web Application Firewall) / reverse proxy to protect your web apps from attacks and exploits.,Go,21858,1439,39 stars today,xbingW; delong8; zclaiqcc; safe1ine
11,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",Go,40808,5147,164 stars today,claude; Bohan-J; NevilleQingNY; forrestchang; multica-agent
12,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,36181,4302,51 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
13,microsoft/agent-framework-go,https://github.com/microsoft/agent-framework-go,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Go.",Go,197,13,49 stars today,qmuntal; gdams; michelle-clayton-work; griffinbird; github-actions
14,ankitpokhrel/jira-cli,https://github.com/ankitpokhrel/jira-cli,🔥 Feature-rich interactive Jira command line.,Go,5824,396,10 stars today,ankitpokhrel; fraggerfox; realtime-neil; kmdpl; dependabot
15,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,25379,1699,65 stars today,steveyegge; claude; maphew; coffeegoddd; dependabot
16,openbao/openbao,https://github.com/openbao/openbao,"OpenBao is a software solution to manage, store, and distribute sensitive data including secrets, certificates, and keys.",Go,6684,481,21 stars today,jefferai; vishalnayak; cipherboy; hc-github-team-secure-vault-core; armon
17,cloudreve/cloudreve,https://github.com/cloudreve/cloudreve,"🌩 Self-hosted file management and sharing system, supports multiple storage providers",Go,28330,3867,33 stars today,HFO4; YUDONGLING; WeidiDeng; dependabot; vvisionnn
18,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,simple terminal UI for git commands,Go,80437,2916,41 stars today,jesseduffield; stefanhaller; mjarkk; claude; dawidd6
19,ory/hydra,https://github.com/ory/hydra,Internet-scale OpenID Certified™ OpenID Connect and OAuth2.1 provider that integrates with your user management through headless APIs. Solve OIDC/OAuth2 user cases over night. Consume as a service on Ory Network or self-host. Trusted by OpenAI and many others for scale and security. Written in Go.,Go,17401,1590,1 star today,aeneasr; ory-bot; zepatrik; alnr; hperl
20,livekit/livekit,https://github.com/livekit/livekit,End-to-end realtime stack for connecting humans and AI,Go,19802,2159,22 stars today,boks1971; davidzhao; cnderrauber; paulwe; renovate
21,hashicorp/vault,https://github.com/hashicorp/vault,"A tool for secrets management, encryption as a service, and privileged access management",Go,35933,4717,9 stars today,jefferai; hc-github-team-secure-vault-core; vishalnayak; armon; ncabatoff
