Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,stephenberry/glaze,https://github.com/stephenberry/glaze,"Extremely fast, in memory, serialization, reflection, and RPC library for C++. JSON, BEVE, BSON, CBOR, CSV, JSONB, MessagePack, TOML, YAML, EETF",C++,2713,234,14 stars today,stephenberry; mwalcott3; justend29; jbbjarnason; matrixberry
2,openvinotoolkit/openvino,https://github.com/openvinotoolkit/openvino,OpenVINO™ is an open source toolkit for optimizing and deploying AI inference,C++,10160,3197,9 stars today,ilya-lavrenov; rkazants; ilyachur; mvafin; praasz
3,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,102978,9256,22 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
4,openxla/xla,https://github.com/openxla/xla,"A machine learning compiler for GPUs, CPUs, and ML accelerators",C++,4225,794,4 stars today,tensorflower-gardener; Google-ML-Automation; ezhulenev; akuegel; hawkinsp
5,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,107646,17628,207 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
6,lemonade-sdk/lemonade,https://github.com/lemonade-sdk/lemonade,Lemonade helps users discover and run local AI apps by serving optimized LLMs right from their own GPUs and NPUs. Join our discord: https://discord.gg/5xXzkMu8Zk,C++,3766,282,15 stars today,jeremyfowers; danielholanda; ramkrishna2910; superm1; claude
7,facebook/react-native,https://github.com/facebook/react-native,A framework for building native applications using React,C++,125736,25147,15 stars today,reactjs-bot; mdvacca; shergin; cortinico; sammy-SC
8,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20347,3221,3 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
9,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,30697,5491,24 stars today,wwmayer; yorikvanhavre; berndhahnebach; chennes; WandererFan
10,NVIDIA/cccl,https://github.com/NVIDIA/cccl,CUDA Core Compute Libraries,C++,2305,386,5 stars today,miscco; alliepiper; bernhardmgruber; davebayer; jrhemstad
11,gabime/spdlog,https://github.com/gabime/spdlog,Fast C++ logging library.,C++,28707,5129,3 stars today,gabime; Gabi120; sylveon; DanielChabrowski; mguludag
12,google/highway,https://github.com/google/highway,"Performance-portable, length-agnostic SIMD with runtime dispatch",C++,5487,431,9 stars today,copybara-service; jan-wassenberg; copybara-github; johnplatts; dependabot
13,ROCm/rocm-systems,https://github.com/ROCm/rocm-systems,super repo for rocm systems projects,C++,357,225,2 stars today,lmoriche; kiritigowda; marifamd; dgaliffiAMD; AryanSalmanpour
14,NVIDIA/TensorRT,https://github.com/NVIDIA/TensorRT,NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.,C++,12949,2352,3 stars today,rajeevsrao; kevinch-nv; shuyuelan; ttyio; pranavm-nvidia
15,bambulab/BambuStudio,https://github.com/bambulab/BambuStudio,PC Software for BambuLab and other 3D printers,C++,4363,719,15 stars today,Haidiye00; XunZhangBambu; walterwongbbl; bambu123; zhimin-zeng-bambulab
16,Open-Cascade-SAS/OCCT,https://github.com/Open-Cascade-SAS/OCCT,"Open CASCADE Technology (OCCT) is an open-source software development platform for 3D CAD, CAM, CAE.",C++,2404,600,6 stars today,gkv311; dpasukhi; a-betenev; alexander-malyshev; msv68
17,ai-dynamo/nixl,https://github.com/ai-dynamo/nixl,NVIDIA Inference Xfer Library (NIXL),C++,1014,309,1 star today,aranadive; ovidiusm; mkhazraee; tstamler; yosefe
18,ValveSoftware/GameNetworkingSockets,https://github.com/ValveSoftware/GameNetworkingSockets,Reliable & unreliable messages over UDP. Robust message fragmentation & reassembly. P2P networking / NAT traversal. Encryption.,C++,9522,712,38 stars today,zpostfacto; aiusepsi; jeffhill; SamVanheer; bobsayshilol
19,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23466,2878,3 stars today,vitaut; phprus; alexezeder; DanielaE; jk-jeon
