Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Imbad0202/academic-research-skills,https://github.com/Imbad0202/academic-research-skills,Academic Research Skills for Claude Code: research → write → review → revise → finalize,Python,44999,3552,193 stars today,Imbad0202; claude; 2023Anita; madtriceps; ktao732084-arch
2,jingyaogong/minimind,https://github.com/jingyaogong/minimind,🧠 Train a 64M-parameter LLM from scratch in just 2h!,Python,57206,7440,"1,005 stars today",jingyaogong; iomgaa-ycz; readlnh; wangzhaode; TKiteRunner
3,3b1b/manim,https://github.com/3b1b/manim,Animation engine for explanatory math videos,Python,92617,7622,86 stars today,3b1b; TonyCrane; bhbr; YishiMichael; eulertour
4,browser-use/video-use,https://github.com/browser-use/video-use,Edit videos with coding agents,Python,23042,2819,472 stars today,gregpr07; claude; ShawnPana; sidorovanthon; antoinersx
5,K-Dense-AI/scientific-agent-skills,https://github.com/K-Dense-AI/scientific-agent-skills,"Turn any AI agent into an AI Scientist. The #1 Agent Skills library for science, used by 190,000+ scientists worldwide. 165 ready-to-use validated skills plus 100+ scientific databases covering biology, chemistry, medicine, and drug discovery. Compatible with Cursor, Claude Code, Codex, Pi, Antigravity, and the open Agent Skills standard.",Python,41627,3830,912 stars today,TKassis; cursoragent; borealBytes; github-actions; claude
6,handsomestWei/patent-disclosure-skill,https://github.com/handsomestWei/patent-disclosure-skill,中国专利.skill：专利点挖掘与交底书（发明/实用/外观）编写，通俗解读专利，嗅探政策动向，辅助审查答复。,Python,6804,765,501 stars today,handsomestWei; xiaofengShi; dajiaohuang; 917Dhj
7,unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",Python,80906,8360,145 stars today,unclecode; ntohidi; aravindkarnam; claude; SohamKukreti
8,MakazhanAlpamys/Soup,https://github.com/MakazhanAlpamys/Soup,Fine-tune LLMs from one YAML. Layer streaming trains an 8B model on a 4 GB laptop GPU.,Python,4621,682,280 stars today,MakazhanAlpamys; claude; Amix29; AmirF194; ousamabenyounes
9,Osmantic/ODS,https://github.com/Osmantic/ODS,"Turn your PC, Mac, or Linux box into an AI server. LLM inference, chat UI, voice, agents, workflows, RAG, and image generation.",Python,5827,816,497 stars today,Lightheartdevs; claude; yasinBursali; gabsprogrammer; SSignall
10,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",Python,143708,22985,130 stars today,actions-user; bcherny; claude; ant-kurt; ashwin-ant
11,apurvsinghgautam/robin,https://github.com/apurvsinghgautam/robin,AI-Powered Dark Web OSINT Tool,Python,6927,1299,113 stars today,apurvsinghgautam; Chintanpatel24; aditya-dl; claude; muneebwanee
12,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,DeepTutor: Lifelong Personalized Tutoring. https://deeptutor.info/.,Python,38305,4820,197 stars today,pancacake; claude; Pinkllow; github-actions; tusharkhatriofficial
13,vitali87/code-graph-rag,https://github.com/vitali87/code-graph-rag,"The ultimate RAG for your monorepo. Query, understand, and edit multi-language codebases with the power of AI and knowledge graphs",Python,4918,653,20 stars today,vitali87; github-actions; dependabot; claude; ZuebeyirEser
14,mujocolab/mjlab,https://github.com/mujocolab/mjlab,"Isaac Lab API, powered by MuJoCo-Warp, for RL and robotics research",Python,2943,519,19 stars today,kevinzakka; louislelay; brentyi; claude; bd-pmorais
15,D4Vinci/Scrapling,https://github.com/D4Vinci/Scrapling,🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!,Python,77800,7813,210 stars today,D4Vinci; yetval; AbdullahY36; claude; mhillebrand
16,NVIDIA/SkillSpector,https://github.com/NVIDIA/SkillSpector,"Security scanner for AI agent skills. Detect vulnerabilities, malicious patterns, security risks, prompt injection, data exfiltration, and supply-chain risks in Claude Code, Codex, and MCP skills before you install them.",Python,15552,1310,113 stars today,rng1995; keshprad; rodboev; claude; mimran-khan
17,VectifyAI/PageIndex,https://github.com/VectifyAI/PageIndex,"📑 PageIndex: Document Index for Vectorless, Reasoning-based RAG",Python,35479,3122,23 stars today,rejojer; zmtomorrow; BukeLy; S3DFX-CYBER; KylinMountain
18,noonghunna/club-3090,https://github.com/noonghunna/club-3090,"Community recipes for serving LLMs on RTX 3090/4090/5090 CUDA gpus. Multi-engine (vLLM, llama.cpp, ik_llama) and model-agnostic. Currently shipping Qwen3.6-27B Qwen3.6 35B Gemma 4 26B Gemma 4 31B configs for 1× and 2× cards.",Python,2157,132,11 stars today,noonghunna; claude; wasifbasharat; github-actions; paulp83
