Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,asciimoo/hister,https://github.com/asciimoo/hister,Your own search engine,Go,2783,124,98 stars today,asciimoo; 4evy; dependabot; ISSOtm; Shadowbee27
2,projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,30815,3826,34 stars today,Mzack9999; dependabot; ehsandeep; Ice3man543; dwisiswant0
3,gohugoio/hugo,https://github.com/gohugoio/hugo,The world’s fastest framework for building websites.,Go,89546,8348,27 stars today,bep; dependabot; spf13; jmooring; anthonyfok
4,containerd/containerd,https://github.com/containerd/containerd,An open and reliable container runtime,Go,21168,4079,1 star today,dmcgowan; crosbymichael; estesp; Random-Liu; mxpv
5,opentofu/opentofu,https://github.com/opentofu/opentofu,OpenTofu lets you declaratively manage your cloud infrastructure.,Go,29914,1341,15 stars today,apparentlymart; cam72cam; yottta; Yantrio; diofeher
6,kubernetes-sigs/agent-sandbox,https://github.com/kubernetes-sigs/agent-sandbox,"agent-sandbox enables easy management of isolated, stateful, singleton workloads, ideal for use cases like AI agent runtimes and reinforcement learning (RL).",Go,3624,463,16 stars today,janetkuo; justinsb; k8s-ci-robot; aditya-shantanu; shrutiyam-glitch
7,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,20618,2961,92 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
8,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,"Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun, MTProto)",Go,45309,8714,86 stars today,MHSanaei; alireza0; dependabot; hamid-gh98; sh1shd
9,netdata/netdata,https://github.com/netdata/netdata,"The fastest path to AI-powered full stack observability, even for lean teams.",Go,80300,6600,14 stars today,ktsaou; netdatabot; ilyam8; Ferroin; stelfrag
10,evolution-foundation/evolution-go,https://github.com/evolution-foundation/evolution-go,Evolution API / Evolution Go is an open-source WhatsApp integration API,Go,739,377,21 stars today,github-actions; DavidsonGomes; claude
11,rorkai/App-Store-Connect-CLI,https://github.com/rorkai/App-Store-Connect-CLI,"Fast, scriptable CLI for the App Store Connect API. Automate TestFlight, builds, submissions, signing, analytics, screenshots, subscriptions, and more",Go,6223,543,45 stars today,rudrankriyam; cursoragent; mithileshchellappan; Abdo-codes; claude
12,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management.",Go,46264,10995,130 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
13,gastownhall/gastown,https://github.com/gastownhall/gastown,Gas Town - multi-agent workspace manager,Go,17778,1635,16 stars today,steveyegge; claude; julianknutsen; Thalia-geraghty; seanbearden
14,google/adk-go,https://github.com/google/adk-go,"An open-source, code-first Go toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.",Go,8705,974,8 stars today,dpasiukevich; baptmont; kdroste-google; yarolegovich; hyangah
15,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,26583,1796,19 stars today,steveyegge; claude; maphew; coffeegoddd; julianknutsen
16,grafana/alloy,https://github.com/grafana/alloy,OpenTelemetry Collector distribution with programmable pipelines,Go,3467,692,9 stars today,rfratto; clayton-cornell; ptodev; kalleep; thampiotr
17,Armur-Ai/Pentest-Swarm-AI,https://github.com/Armur-Ai/Pentest-Swarm-AI,"Autonomous penetration testing using a swarm of AI agents. Orchestrates recon, classification, exploitation, and reporting specialists with ReAct reasoning — supports bug bounty, continuous monitoring, and CTF modes. Built with Go, Claude API, and 7+ native security tools.",Go,2364,440,37 stars today,AkhilSharma90; claude; Kuro0911; siwacarn; akhilairi
18,github/gh-aw,https://github.com/github/gh-aw,GitHub Agentic Workflows,Go,4999,505,11 stars today,Copilot; pelikhan; github-actions; dsyme; mnkiefer
19,bjarneo/cliamp,https://github.com/bjarneo/cliamp,cliamp - Terminal music player inspired by winamp,Go,3712,213,102 stars today,bjarneo; claude; tahadx; coryshaw1; rubiojr
20,tulir/whatsmeow,https://github.com/tulir/whatsmeow,Go library for the WhatsApp web multidevice API,Go,7131,1166,9 stars today,tulir; SchulteMK; Rhymen; sthales; houstondapaz
21,majd/ipatool,https://github.com/majd/ipatool,Command-line tool that allows searching and downloading app packages (known as ipa files) from the iOS App Store,Go,9917,859,7 stars today,majd; dependabot; ViRb3; tux-mind; testwill
