Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,opentoonz/opentoonz,https://github.com/opentoonz/opentoonz,OpenToonz - An open-source full-featured 2D animation creation software,C++,6416,737,236 stars today,RodneyBaker; shun-iwasawa; manongjohn; motionmonster; andeon
2,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,111898,18516,309 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
3,dyang886/Game-Cheats-Manager,https://github.com/dyang886/Game-Cheats-Manager,Easily download and manage single-player game cheats for your convenience,C++,11927,418,80 stars today,dyang886; NeKoOuO; Karasukaigan; shuixxing233
4,juce-framework/JUCE,https://github.com/juce-framework/JUCE,"JUCE is an open-source cross-platform C++ application framework for desktop and mobile applications, including VST, VST3, AU, AUv3, LV2 and AAX audio plug-ins.",C++,8453,2078,12 stars today,reuk; ed95; julianstorer; hogliux; tpoole
5,78/xiaozhi-esp32,https://github.com/78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,C++,26630,5860,41 stars today,78; Y1hsiaochunnn; laride; Kevincoooool; txp666
6,envoyproxy/envoy,https://github.com/envoyproxy/envoy,Cloud-native high-performance edge/middle/service proxy,C++,28186,5392,28 stars today,dependabot; phlax; alyssawilk; mattklein123; junr03
7,Tencent/ncnn,https://github.com/Tencent/ncnn,ncnn is a high-performance neural network inference framework optimized for the mobile platform,C++,23264,4427,9 stars today,nihui; dependabot; zchrissirhcz; BUG1989; tpoisonooo
8,lemonade-sdk/lemonade,https://github.com/lemonade-sdk/lemonade,Lemonade helps users discover and run local AI apps by serving optimized LLMs right from their own GPUs and NPUs. Join our discord: https://discord.gg/5xXzkMu8Zk,C++,4074,313,17 stars today,jeremyfowers; danielholanda; ramkrishna2910; claude; superm1
9,opencv/opencv,https://github.com/opencv/opencv,Open Source Computer Vision Library,C++,87581,56579,30 stars today,alalek; asmorkalov; vpisarev; mshabunin; ilya-lavrenov
10,google/flatbuffers,https://github.com/google/flatbuffers,FlatBuffers: Memory Efficient Serialization Library,C++,25977,3564,11 stars today,dbaileychess; aardappel; vglavnyy; rw; mustiikhalil
11,prusa3d/PrusaSlicer,https://github.com/prusa3d/PrusaSlicer,"G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)",C++,9052,2254,13 stars today,enricoturri1966; bubnikv; alranel; YuSanka; lukasmatena
12,ossrs/srs,https://github.com/ossrs/srs,"SRS is a simple, high-efficiency, real-time media server supporting RTMP, WebRTC, HLS, HTTP-FLV, HTTP-TS, SRT, MPEG-DASH, and GB28181, with codec support for H.264, H.265, AV1, VP9, AAC, Opus, and G.711.",C++,28858,5678,11 stars today,winlinvip; ossrs-ai; xiaozhihong; duiniuluantanqin; chundonglinlin
13,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71253,16130,8 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
14,o3de/o3de,https://github.com/o3de/o3de,"Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators to build AAA games, cinema-quality 3D worlds, and high-fidelity simulations without any fees or commercial obligations.",C++,9104,2474,2 stars today,gadams3; cgalvan; amznestebanpapp; AMZN-daimini; AMZN-Gene
15,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23501,2884,3 stars today,vitaut; phprus; alexezeder; DanielaE; jk-jeon
16,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,89150,38964,13 stars today,laanwj; fanquake; sipa; achow101; hebasto
17,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,20573,3927,16 stars today,fs-eire; skottmckay; edgchen1; tianleiwu; yuslepukhin
18,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20391,3237,3 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
19,skeeto/w64devkit,https://github.com/skeeto/w64devkit,Portable C and C++ Development Kit for x64 (and x86) Windows,C++,4496,340,4 stars today,skeeto; Peter0x44; claude; imweijh; Semphriss
