Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,temporalio/temporal,https://github.com/temporalio/temporal,Temporal service,Go,20647,1616,36 stars today,wxing1292; yycptt; dnr; yux0; stephanos
2,prometheus/prometheus,https://github.com/prometheus/prometheus,The Prometheus monitoring system and time series database.,Go,64207,10455,21 stars today,fabxc; juliusv; beorn7; bboreham; dependabot
3,kserve/kserve,https://github.com/kserve/kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes",Go,5526,1506,4 stars today,yuzisun; sivanantha321; Jooho; andyi2it; bartoszmajsak
4,bettercap/bettercap,https://github.com/bettercap/bettercap,"The Swiss Army knife for 802.11, BLE, HID, CAN-bus, IPv4 and IPv6 networks reconnaissance and MITM attacks.",Go,19351,1651,25 stars today,evilsocket; buffermet; picatz; Edznux; Matrix86
5,glanceapp/glance,https://github.com/glanceapp/glance,A self-hosted dashboard that puts all your feeds in one place,Go,34668,1347,52 stars today,svilenmarkov; ralphocdol; c0smicdev; wfg; DVDAndroid
6,Gentleman-Programming/engram,https://github.com/Gentleman-Programming/engram,"Persistent memory system for AI coding agents. Agent-agnostic Go binary with SQLite + FTS5, MCP server, HTTP API, CLI, and TUI.",Go,3985,480,83 stars today,Alan-TheGentleman; egdev6; Twinber; carlosmoradev; SantiagoBobrik
7,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,15817,2024,44 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
8,krillinai/KrillinAI,https://github.com/krillinai/KrillinAI,"AI video translation & dubbing tool for humans and AI Agents, powered by LLMs. Full pipeline: download, transcribe, translate, TTS dub, reformat, cover generation. 100+ languages, optimized for YouTube, TikTok, Bilibili, Douyin, and more.AI视频翻译配音工具，面向人类与AI Agent，100+语言全链路，CLI分阶段调用，适配抖音、小红书、哔哩哔哩、视频号、TikTok、YouTube",Go,10170,945,9 stars today,maranello-o; wulien; krillinai; puji4810; PairZhu
9,bia-pain-bache/BPB-Wizard,https://github.com/bia-pain-bache/BPB-Wizard,A wizard to facilitate BPB Panel deployment and management.,Go,528,151,9 stars today,bia-pain-bache; MAM-SYS
10,knadh/listmonk,https://github.com/knadh/listmonk,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",Go,21210,2268,41 stars today,knadh; github-actions; dependabot; mr-karan; MaximilianKohler
11,runkids/skillshare,https://github.com/runkids/skillshare,"📚 Sync skills across all AI CLI tools with one command and simplify team sharing. Supporting Codex, Claude Code, OpenClaw & more",Go,2070,130,35 stars today,runkids; daylamtayari; kevincobain2000; claude; amdoi7
12,BenedictKing/ccx,https://github.com/BenedictKing/ccx,Claude / Codex / Gemini API Proxy - CCX,Go,2687,194,142 stars today,BenedictKing; aider-chat-bot; BugMasterLab; sucr233; claude
13,gogs/gogs,https://github.com/gogs/gogs,The painless way to host your own Git service,Go,47572,5070,6 stars today,unknwon; dependabot; lunny; fuxiaohei; slene
14,projectcalico/calico,https://github.com/projectcalico/calico,Cloud native networking and network security,Go,7223,1571,1 star today,caseydavenport; tomastigera; fasaxc; nelljerram; marvin-tigera
15,pranshuparmar/witr,https://github.com/pranshuparmar/witr,Why is this running?,Go,17547,546,37 stars today,pranshuparmar; sunydepalpur; chojs23; gaod; amerine
16,golang-jwt/jwt,https://github.com/golang-jwt/jwt,Go implementation of JSON Web Tokens (JWT).,Go,9104,433,1 star today,dgrijalva; oxisto; mfridman; itsjamie; dependabot
17,redis/go-redis,https://github.com/redis/go-redis,Redis Go client,Go,22116,2555,4 stars today,vmihailenco; ndyakov; ofekshenawa; monkey92t; dependabot
18,dolthub/dolt,https://github.com/dolthub/dolt,Dolt – Git for Data,Go,22928,779,17 stars today,zachmu; andy-wm-arthur; reltuk; fulghum; coffeegoddd
