Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,mit-pdos/xv6-riscv,https://github.com/mit-pdos/xv6-riscv,Xv6 for RISC-V,C,10208,4142,11 stars today,kaashoek; zeldovich; segfauIt; 4ge32; anishathalye
2,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,137740,8480,54 stars today,crutkas; bao-qian; niels9001; qianlifeng; jaimecbernardo
3,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18773,8432,11 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
4,microsoft/Windows-driver-samples,https://github.com/microsoft/Windows-driver-samples,This repo contains driver samples prepared for use with Microsoft Visual Studio and the Windows Driver Kit (WDK). It contains both Universal Windows Driver and desktop-only driver samples.,C,7818,5035,1 star today,NeoAdonis; wm1; JakobL-MSFT; 5an7y; 5an7y-Microsoft
5,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30621,11393,12 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
6,obsproject/obs-studio,https://github.com/obsproject/obs-studio,OBS Studio - Free and open source software for live streaming and screen recording,C,74956,9721,41 stars today,jp9000; jpark37; derrod; PatTheMav; RytoEX
7,dayanch96/YTMusicUltimate,https://github.com/dayanch96/YTMusicUltimate,The best tweak for YouTube Music iOS.,C,2487,9544,2 stars today,dayanch96; ginsudev; mumuisdog; mustafacakirogludev; Deci8BelioS
8,tr4m0ryp/tr4mpass,https://github.com/tr4m0ryp/tr4mpass,"Free, open-source iCloud activation lock bypass tool. Remove iCloud lock from iPhone 5s through iPhone 15 Pro (iOS 12-26.1). Fully offline -- no servers, no payments. Supports checkm8 (A5-A11) and session activation (A12+).",C,576,156,6 stars today,tr4m0ryp; claude
9,arendst/Tasmota,https://github.com/arendst/Tasmota,"Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at",C,24696,5161,7 stars today,arendst; s-hadinger; Jason2866; ascillato; gemu2015
10,sandboxie-plus/Sandboxie,https://github.com/sandboxie-plus/Sandboxie,Sandboxie Plus & Classic,C,19147,2050,7 stars today,DavidXanatos; isaak654; github-actions; offhub; love-code-yeyixiao
11,xemu-project/xemu,https://github.com/xemu-project/xemu,"Original Xbox Emulator for Windows, macOS, and Linux (Active Development)",C,4048,493,6 stars today,mborgerson; XanClic; pm215; stweil; philmd
12,analogdevicesinc/no-OS,https://github.com/analogdevicesinc/no-OS,Software drivers in C for systems without an operating system,C,1390,1832,1 star today,amiclaus; dbogdan; buha; danmois; rbolboac
13,3proxy/3proxy,https://github.com/3proxy/3proxy,3proxy - tiny free proxy server,C,5395,922,3 stars today,z3APA3A; DanWin; eq0rip; Str1ker17; danyhm
14,RfidResearchGroup/ChameleonUltra,https://github.com/RfidResearchGroup/ChameleonUltra,"The new generation chameleon based on NRF52840 makes the performance of card emulation more stable. And gave the chameleon the ability to read, write, and decrypt cards.",C,2919,429,2 stars today,doegox; xianglin1998; GameTec-live; nieldk; turbocool3r
15,timescale/timescaledb,https://github.com/timescale/timescaledb,A time-series database for high-performance real-time analytics packaged as a Postgres extension,C,23322,1134,14 stars today,svenklemm; erimatnor; akuzm; cevian; mkindahl
