Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,4982,753,14 stars today,briaguya0; Malkierian; serprex; Archez; garrettjoecox
2,mpv-player/mpv,https://github.com/mpv-player/mpv,🎥 Command line media player,C,35614,3382,36 stars today,kasper93; Dudemanguy; haasn; guidocella; pigoz
3,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,135015,8102,150 stars today,crutkas; bao-qian; qianlifeng; jaimecbernardo; niels9001
4,brunodev85/winlator,https://github.com/brunodev85/winlator,Android application for running Windows applications with Wine and Box86/Box64,C,17886,1480,18 stars today,brunodev85; kazimaruf991; Kashinathpat; hackcasual; lvonasek
5,HandBrake/HandBrake,https://github.com/HandBrake/HandBrake,HandBrake's development repository,C,23478,1626,16 stars today,sr55; jstebbins; galad87; bradleysepos; jbrjake
6,coop-deluxe/sm64coopdx,https://github.com/coop-deluxe/sm64coopdx,An official continuation of https://github.com/djoslin0/sm64ex-coop on sm64coopdx for the enhancements and progress it already has.,C,1217,274,1 star today,AgentXLP; Isaac0-dev; PeachyPeachSM64; EmeraldLoc; Sunketchupm
7,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,143619,13244,89 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
8,seL4/seL4,https://github.com/seL4/seL4,The seL4 microkernel,C,5560,774,10 stars today,pingerino; kent-mcleod; AdrianDanis; yyshen; lsf37
9,stackia/rtp2httpd,https://github.com/stackia/rtp2httpd,"Multicast RTP/RTSP to Unicast HTTP stream converter, with built-in web player, status dashboard, fast channel change support, and more!",C,1783,284,5 stars today,stackia; claude; github-actions; laozhoubuluo; oskar456
10,meshcore-dev/MeshCore,https://github.com/meshcore-dev/MeshCore,"A new lightweight, hybrid routing mesh protocol for packet radios",C,3068,1022,12 stars today,ripplebiz; liamcottle; fdlamotte; recrof; oltaco
11,coredevices/PebbleOS,https://github.com/coredevices/PebbleOS,Pas de description,C,1151,177,4 stars today,gmarull; jplexer; claude; jwise; Jiyun-Yang
12,RfidResearchGroup/ChameleonUltra,https://github.com/RfidResearchGroup/ChameleonUltra,"The new generation chameleon based on NRF52840 makes the performance of card emulation more stable. And gave the chameleon the ability to read, write, and decrypt cards.",C,2651,396,6 stars today,doegox; xianglin1998; GameTec-live; nieldk; turbocool3r
13,openshwprojects/OpenBK7231T_App,https://github.com/openshwprojects/OpenBK7231T_App,"Open source firmware (Tasmota/Esphome replacement) for BK7231T, BK7231N, BL2028N, T34, XR809, W800/W801, W600/W601, BL602, LN882H, Realtek chips and more",C,2181,530,1 star today,openshwprojects; iprak; btsimonh; NonPIayerCharacter; MaxineMuster
14,HarbourMasters/2ship2harkinian,https://github.com/HarbourMasters/2ship2harkinian,Pas de description,C,2031,200,4 stars today,garrettjoecox; Archez; Eblo; louist103
15,OSGeo/grass,https://github.com/OSGeo/grass,GRASS - free and open-source geospatial processing engine,C,1127,432,3 stars today,landam; neteler; metzm; petrasovaa; wenzeslaus
16,tr4m0ryp/tr4mpass,https://github.com/tr4m0ryp/tr4mpass,"Free, open-source iCloud activation lock bypass tool. Remove iCloud lock from iPhone 5s through iPhone 15 Pro (iOS 12-26.1). Fully offline -- no servers, no payments. Supports checkm8 (A5-A11) and session activation (A12+).",C,184,73,10 stars today,tr4m0ryp; claude
17,SpacehuhnTech/esp8266_deauther,https://github.com/SpacehuhnTech/esp8266_deauther,Affordable WiFi hacking platform for testing and learning,C,14824,2762,4 stars today,spacehuhn; tobozo; N0vaPixel; goldK; SaltyViper
18,reactos/reactos,https://github.com/reactos/reactos,A free Windows-compatible Operating System,C,17657,2135,11 stars today,AmineKhaldi; tkreuzer; EricKohl; HBelusca; ThFabba
19,lizongying/my-tv,https://github.com/lizongying/my-tv,我的电视 电视直播软件，安装即可使用,C,32074,3604,5 stars today,lizongying; LeGend-wLw; WoooKong; DavidDengHui; 2926295173
20,EpicGamesExt/raddebugger,https://github.com/EpicGamesExt/raddebugger,"A native, user-mode, multi-process, graphical debugger.",C,7080,322,13 stars today,ryanfleury; NikitaSmith057; mmozeiko; NikitaAtEpic; andreymlv
21,flipperdevices/flipperzero-firmware,https://github.com/flipperdevices/flipperzero-firmware,Flipper Zero firmware source code,C,16168,3385,10 stars today,skotopes; hedger; DrZlo13; gornekich; glitchcore
