Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,duixcom/Duix-Avatar,https://github.com/duixcom/Duix-Avatar,🚀 Truly open-source AI avatar(digital human) toolkit for offline video generation and digital human cloning.,C,14571,2459,57 stars today,whl88; suifeng9203; haol666; flyingflyfly; Samge0
2,memovai/mimiclaw,https://github.com/memovai/mimiclaw,MimiClaw: Harness on a $5 chip. No OS(Linux). No Node.js. No Mac mini. No Raspberry Pi. No VPS. Hardware agents OS.,C,5691,841,14 stars today,crispyberry; IRONICBo; claude; wjc1207; mogenson
3,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,42607,7310,7 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
4,tr4m0ryp/tr4mpass,https://github.com/tr4m0ryp/tr4mpass,"Free, open-source iCloud activation lock bypass tool. Remove iCloud lock from iPhone 5s through iPhone 15 Pro (iOS 12-26.1). Fully offline -- no servers, no payments. Supports checkm8 (A5-A11) and session activation (A12+).",C,600,162,10 stars today,tr4m0ryp; claude
5,VirusTotal/yara,https://github.com/VirusTotal/yara,The pattern matching swiss knife,C,9810,1581,3 stars today,plusvic; wxsBSD; hillu; metthal; vthib
6,microsoft/msquic,https://github.com/microsoft/msquic,"Cross-platform, C implementation of the IETF QUIC protocol, exposed to C, C++, C# and Rust.",C,4758,683,0 stars today,nibanks; dependabot; ThadHouse; anrossi; thhous-msft
7,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,39042,3120,100 stars today,DeusData; shanemccarron-maker; claude; dependabot; mvanhorn
8,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,7038,1495,3 stars today,hathach; HiFiPhile; claude; pigrew; kkitayam
9,nrfconnect/sdk-nrf,https://github.com/nrfconnect/sdk-nrf,nRF Connect SDK main repository,C,1407,1571,0 stars today,MarekPieta; NordicBuilder; krish2718; nordic-piks; nordicjm
10,FRRouting/frr,https://github.com/FRRouting/frr,The FRRouting Protocol Suite,C,4249,1589,2 stars today,donaldsharp; ton31337; eqvinox; qlyoung; riw777
11,dorianborian/sesame-robot,https://github.com/dorianborian/sesame-robot,An open and affordable mini quadruped robot based on ESP32.,C,3946,540,7 stars today,dorianborian; shariqnaiyer; one-for-all; vido89; maximeconnolly
12,lvgl/lvgl,https://github.com/lvgl/lvgl,"LVGL is a free, full-featured embedded UI library for devices from small MCUs to 3D-capable MPUs, enhanced by LVGL Pro, a professional editor and tooling.",C,24396,4300,7 stars today,kisvegabor; embeddedt; FASTSHIFT; AndreCostaaa; github-actions
13,screetsec/TheFatRat,https://github.com/screetsec/TheFatRat,"Thefatrat a massive exploiting tool : Easy tool to generate backdoor and easy tool to post exploitation attack like browser attack and etc . This tool compiles a malware with popular payload and then the compiled malware can be execute on windows, android, mac . The malware that created with this tool also have an ability to bypass most AV softw…",C,11411,2539,5 stars today,screetsec; peterpt; isfaaghyth; n0login
14,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,137789,8483,39 stars today,crutkas; bao-qian; niels9001; qianlifeng; jaimecbernardo
15,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,16219,9751,3 stars today,nashif; jukkar; galak; gmarull; kartben
16,raspberrypi/pico-sdk,https://github.com/raspberrypi/pico-sdk,Pas de description,C,4930,1268,0 stars today,kilograham; lurch; peterharperuk; will-v-pi; Wren6991
17,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,66531,4203,94 stars today,colbymchenry; claude; github-actions; omonien; ctype-lab
18,espressif/esp-claw,https://github.com/espressif/esp-claw,"ESP-Claw, a ""Chat Coding"" AI agent framework for IoT devices",C,2005,420,6 stars today,loop233; laride; TDA-2030; alic-maker; 2002-luzi
