Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,antirez/ds4,https://github.com/antirez/ds4,"DeepSeek 4 Flash and PRO local inference engine for Metal, CUDA and ROCm",C,21894,2038,40 stars today,antirez; ivanfioravanti; Entrpi; jyatesdotdev; claude
2,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30712,11421,7 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
3,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,22806,1302,20 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
4,veracrypt/VeraCrypt,https://github.com/veracrypt/VeraCrypt,Disk encryption with strong security based on TrueCrypt,C,11475,1325,33 stars today,idrassi; Jertzukka; Matthaiks; sandakersmann; Patriccollu
5,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27645,2570,6 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
6,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,42707,7330,11 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
7,mackron/miniaudio,https://github.com/mackron/miniaudio,"Audio playback and capture library written in C, in a single source file.",C,7200,600,10 stars today,mackron; tycho; znakeeye; Clownacy; iarwain
8,lvgl/lvgl,https://github.com/lvgl/lvgl,"LVGL is a free, full-featured embedded UI library for devices from small MCUs to 3D-capable MPUs, enhanced by LVGL Pro, a professional editor and tooling.",C,24521,4328,10 stars today,kisvegabor; embeddedt; FASTSHIFT; AndreCostaaa; github-actions
9,containers/bubblewrap,https://github.com/containers/bubblewrap,Low-level unprivileged sandboxing tool used by Flatpak and similar projects,C,8524,378,13 stars today,smcv; alexlarsson; cgwalters; giuseppe; pwithnall
10,sunblaze-ucb/exploitgym,https://github.com/sunblaze-ucb/exploitgym,"ExploitGym is a large-scale, realistic benchmark built from real-world vulnerabilities designed to evaluate AI agents' ability to develop exploits.",C,854,106,16 stars today,wzunknown; claude; 3rdn4Li; Copilot
11,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,7066,1502,6 stars today,hathach; HiFiPhile; claude; pigrew; kkitayam
12,FRRouting/frr,https://github.com/FRRouting/frr,The FRRouting Protocol Suite,C,4271,1600,0 stars today,donaldsharp; ton31337; eqvinox; qlyoung; riw777
13,FreeRDP/FreeRDP,https://github.com/FreeRDP/FreeRDP,FreeRDP is a free remote desktop protocol library and clients,C,13612,15420,9 stars today,akallabeth; awakecoding; hardening; bmiklautz; mfleisz
14,reactos/reactos,https://github.com/reactos/reactos,A free Windows-compatible Operating System,C,17974,2196,3 stars today,tkreuzer; AmineKhaldi; EricKohl; HBelusca; ThFabba
15,kingToolbox/WindTerm,https://github.com/kingToolbox/WindTerm,A professional cross-platform SSH/Sftp/Shell/Telnet/Tmux/Serial terminal.,C,32092,2445,14 stars today,kingToolbox; dnlchen
16,madler/zlib,https://github.com/madler/zlib,A massively spiffy yet delicately unobtrusive compression library.,C,7055,2845,4 stars today,madler; nmoinvaz; Chi-Iroh; DimitriPapadopoulos; Vollstrecker
17,systemd/systemd,https://github.com/systemd/systemd,The systemd System and Service Manager,C,16638,4651,2 stars today,poettering; yuwata; keszybz; bluca; daandemeyer
18,micropython/micropython,https://github.com/micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems,C,22019,8945,5 stars today,dpgeorge; pfalcon; jimmo; robert-hh; iabdalkader
19,libuv/libuv,https://github.com/libuv/libuv,Cross-platform asynchronous I/O,C,27142,3925,6 stars today,bnoordhuis; piscisaureus; saghul; ry; cjihrig
20,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,48890,2860,21 stars today,nicm; ThomasAdam; tcunha; actions-user; mathstuf
21,valkey-io/valkey,https://github.com/valkey-io/valkey,A flexible distributed key-value database that is optimized for caching and other realtime workloads.,C,27003,1302,8 stars today,antirez; enjoy-binbin; oranagra; pietern; madolson
