Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,CJackHwang/ds2api,https://github.com/CJackHwang/ds2api,"Deepseek to API: A lightweight, high-performance full-stack middleware converting client protocols to universal APIs. Supports multi-account rotation, compiled binaries, Vercel Serverless, and Docker. Compatible with Google, Claude, and OpenAI API formats.",Go,2391,655,417 stars today,CJackHwang; claude; ouqiting; latticeon; livesRan
2,putyy/res-downloader,https://github.com/putyy/res-downloader,视频号、小程序、抖音、快手、小红书、直播流、m3u8、酷狗、QQ音乐等常见网络资源下载!,Go,17019,2123,44 stars today,putyy; taotieren; claviering; qiuzhiqian
3,opencloud-eu/opencloud,https://github.com/opencloud-eu/opencloud,"🌤️ OpenCloud is the open source platform for file management, sharing and collaboration. Simple and sovereign.",Go,5347,188,28 stars today,micbar; butonic; kulmann; rhafer; dragonchaser
4,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,29578,6290,271 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
5,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,22522,1474,409 stars today,steveyegge; claude; ampcode-com; maphew; coffeegoddd
6,keploy/keploy,https://github.com/keploy/keploy,"Open-source platform for creating safe, isolated production sandboxes for API, integration, and E2E testing.",Go,17174,2221,48 stars today,slayerjain; gouravkrosx; shivamsouravjha; re-Tick; Sarthak160
7,knadh/listmonk,https://github.com/knadh/listmonk,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",Go,19836,2024,48 stars today,knadh; github-actions; dependabot; mr-karan; MaximilianKohler
8,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,10066,576,151 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
9,charmbracelet/crush,https://github.com/charmbracelet/crush,Glamourous agentic coding for all 💘,Go,23619,1583,53 stars today,kujtimiihoxha; andreynering; aymanbagabas; meowgorithm; caarlos0
10,chenhg5/cc-connect,https://github.com/chenhg5/cc-connect,"Bridge local AI coding agents (Claude Code, Cursor, Gemini CLI, Codex) to messaging platforms (Feishu/Lark, DingTalk, Slack, Telegram, Discord, LINE, WeChat Work). Chat with your AI dev assistant from anywhere — no public IP required for most platforms.",Go,6624,620,171 stars today,claude; chenhg5; kevinWangSheng; q107580018; xxb
11,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,16477,2910,306 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
12,microsoft/typescript-go,https://github.com/microsoft/typescript-go,Staging repo for development of native port of TypeScript,Go,25244,932,17 stars today,jakebailey; ahejlsberg; andrewbranch; Copilot; Andarist
13,gastownhall/gascity,https://github.com/gastownhall/gascity,Orchestration-builder SDK for multi-agent coding workflows,Go,517,146,35 stars today,julianknutsen; claude; sjarmak; GraemeF; csells
14,ltaoo/wx_channels_download,https://github.com/ltaoo/wx_channels_download,微信视频号下载器,JavaScript,5549,805,35 stars today,ltaoo; NormanMises; claude; guanzi008; mochenya
15,volcano-sh/volcano,https://github.com/volcano-sh/volcano,A Cloud Native Batch System (Project under CNCF),Go,5513,1339,7 stars today,volcano-sh-bot; k82cn; hzxuzhonghu; TommyLike; k8s-ci-robot
16,sivchari/kumo,https://github.com/sivchari/kumo,A lightweight AWS service emulator written in Go,Go,1085,58,20 stars today,sivchari; github-actions; kahirokunn; claude; tchssk
17,VictoriaMetrics/VictoriaMetrics,https://github.com/VictoriaMetrics/VictoriaMetrics,"VictoriaMetrics: fast, cost-effective monitoring solution and time series database",Go,16896,1627,14 stars today,valyala; hagen1778; f41gh7; zekker6; makasim
18,Gentleman-Programming/engram,https://github.com/Gentleman-Programming/engram,"Persistent memory system for AI coding agents. Agent-agnostic Go binary with SQLite + FTS5, MCP server, HTTP API, CLI, and TUI.",Go,2979,325,48 stars today,Alan-TheGentleman; egdev6; Twinber; SantiagoBobrik; sanurb
