Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,RsyncProject/rsync,https://github.com/RsyncProject/rsync,An open source utility that provides fast incremental file transfer. It also has useful features for backup and restore operations among many other use cases.,C,4648,514,50 stars today,WayneD; tridge; claude; mattmccutchen; dev-zero
2,86Box/86Box,https://github.com/86Box/86Box,Emulator of x86-based machines.,C,4263,516,8 stars today,OBattler; richardg867; jriwanek; TC1995; starfrost013
3,bol-van/zapret2,https://github.com/bol-van/zapret2,anti-dpi software,C,4274,162,21 stars today,bol-van; Pavel4e5; goodrussian666
4,coop-deluxe/sm64coopdx,https://github.com/coop-deluxe/sm64coopdx,An official continuation of https://github.com/djoslin0/sm64ex-coop on sm64coopdx for the enhancements and progress it already has.,C,1194,265,2 stars today,AgentXLP; Isaac0-dev; PeachyPeachSM64; EmeraldLoc; Sunketchupm
5,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,4887,733,5 stars today,briaguya0; Malkierian; Archez; serprex; garrettjoecox
6,xiaojieonly/Ehviewer_CN_SXJ,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,ehviewer，用爱发电，快乐前行,C,24317,640,48 stars today,xiaojieonly; UjuiUjuMandan; wyapx; zhao-ng327; eithwa
7,allinurl/goaccess,https://github.com/allinurl/goaccess,GoAccess is a real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.,C,20607,1184,22 stars today,allinurl; cgzones; haricot; Sea-n; da2x
8,systemd/systemd,https://github.com/systemd/systemd,The systemd System and Service Manager,C,16346,4516,3 stars today,poettering; yuwata; keszybz; daandemeyer; bluca
9,merbanan/rtl_433,https://github.com/merbanan/rtl_433,Program to decode radio transmissions from devices on the ISM bands (and other frequencies),C,7492,1521,4 stars today,zuckschwerdt; merbanan; vestom; steve-m; rct
10,armel/uv-k1-k5v3-firmware-custom,https://github.com/armel/uv-k1-k5v3-firmware-custom,This is a fork of F4HWN firmware https://github.com/armel/uv-k5-firmware-custom by @muzkr and @armel,C,422,101,6 stars today,armel; mrkusypl; muzkr; mengzhuo; superkd13
11,wolfSSL/wolfCOSE,https://github.com/wolfSSL/wolfCOSE,"A fast, portable, and lightweight COSE + CBOR implementation for embedded systems. Supports PQC, FIPS 140-3, DO-178, and MISRA C. Powered by wolfSSL.",C,68,6,16 stars today,aidangarske; dgarske
12,kristapsdz/openrsync,https://github.com/kristapsdz/openrsync,BSD-licensed implementation of rsync,C,825,40,41 stars today,kristapsdz; wangqr
13,brunodev85/winlator,https://github.com/brunodev85/winlator,Android application for running Windows applications with Wine and Box86/Box64,C,17747,1451,13 stars today,brunodev85; kazimaruf991; Kashinathpat; hackcasual; lvonasek
14,pret/pokeemerald,https://github.com/pret/pokeemerald,Decompilation of Pokémon Emerald,C,3180,4125,3 stars today,GriffinRichards; DizzyEggg; PikalaxALT; Sierraffinity; Kermalis
15,HarbourMasters/Ghostship,https://github.com/HarbourMasters/Ghostship,Pas de description,C,559,39,7 stars today,KiritoDv; inspectredc; Caladius; Malkierian; garrettjoecox
16,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,34789,1798,7 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
17,dayanch96/YTMusicUltimate,https://github.com/dayanch96/YTMusicUltimate,The best tweak for YouTube Music iOS.,C,2313,8624,3 stars today,dayanch96; ginsudev; mumuisdog; mustafacakirogludev; Deci8BelioS
18,libsdl-org/SDL,https://github.com/libsdl-org/SDL,Simple DirectMedia Layer,C,15782,2787,7 stars today,slouken; icculus; sezero; madebr; SDLWikiBot
19,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,21556,1190,18 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
