Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,22534,2976,89 stars today,sirozha; claude; asdek; mason5052; cursoragent
2,mudler/LocalAI,https://github.com/mudler/LocalAI,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,48968,4433,40 stars today,mudler; dependabot; renovate; localai-org-maint-bot
3,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,12384,814,121 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
4,opencloud-eu/opencloud,https://github.com/opencloud-eu/opencloud,"🌤️ OpenCloud is the open source platform for file management, sharing and collaboration. Simple and sovereign.",Go,5910,240,6 stars today,micbar; butonic; kulmann; rhafer; dragonchaser
5,entireio/cli,https://github.com/entireio/cli,"📜 Entire CLI hooks into your Git workflow to capture AI agent sessions as you work. Sessions are indexed alongside commits, creating a searchable record of how code was written in your repo.",Go,5077,465,7 stars today,claude; Soph; pfleidi; gtrrz-victor; peyton-alt
6,moby/moby,https://github.com/moby/moby,The Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,Go,72090,19238,20 stars today,thaJeztah; cpuguy83; crosbymichael; vvoland; vdemeester
7,sysadminsmedia/homebox,https://github.com/sysadminsmedia/homebox,A continuation of HomeBox the inventory and organization system built for the Home User,Go,7118,541,9 stars today,weblate; tankerkiller125; hay-kot; katosdev; renovate
8,github/github-mcp-server,https://github.com/github/github-mcp-server,GitHub's official MCP Server,Go,32794,4927,26 stars today,SamMorrowDrums; Copilot; dependabot; JoannaaKL; mattdholloway
9,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,"Supporting multi-protocol multi-user(Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun, MTProto، AmneziaWG)",Go,46035,11275,44 stars today,MHSanaei; alireza0; dependabot; hamid-gh98; sh1shd
10,microsoft/TypeScript,https://github.com/microsoft/TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,Go,110981,13820,34 stars today,ahejlsberg; sheetalkamat; DanielRosenwasser; sandersn; mhegazy
11,alireza0/s-ui,https://github.com/alireza0/s-ui,An advanced Web Panel • Built for SagerNet/Sing-Box,Go,9853,1836,12 stars today,alireza0; dependabot; rqzbeh; Shellgate; Jacklee-hit
12,junegunn/fzf,https://github.com/junegunn/fzf,🌸 A command-line fuzzy finder,Go,82864,2862,20 stars today,junegunn; dependabot; bitraid; LangLangBart; janlazo
13,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,60980,3676,18 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
14,avelino/awesome-go,https://github.com/avelino/awesome-go,"A curated list of awesome Go frameworks, libraries and software",Go,183469,13549,111 stars today,avelino; mholt; kirillDanshin; dmitshur; kazhuravlev
15,v2fly/domain-list-community,https://github.com/v2fly/domain-list-community,Community managed domain list. Generate geosite.dat for V2Ray.,Go,9456,1418,6 stars today,Loyalsoldier; EpLiar; rootmelo92118; MkQtS; Robot-DaneelOlivaw
16,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,21728,3146,152 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
17,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,88377,5456,32 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
