Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,34313,1760,75 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
2,php/php-src,https://github.com/php/php-src,The PHP Interpreter,C,39991,8024,15 stars today,dstogov; nikic; weltling; cmb69; laruence
3,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,44352,2576,81 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
4,veracrypt/VeraCrypt,https://github.com/veracrypt/VeraCrypt,Disk encryption with strong security based on TrueCrypt,C,9542,1162,29 stars today,idrassi; Jertzukka; Patriccollu; Atalanttore; Matthaiks
5,netdata/netdata,https://github.com/netdata/netdata,"The fastest path to AI-powered full stack observability, even for lean teams.",C,78372,6402,13 stars today,ktsaou; netdatabot; ilyam8; Ferroin; stelfrag
6,openssl/openssl,https://github.com/openssl/openssl,TLS/SSL and crypto library,C,29902,11184,11 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
7,redcanaryco/atomic-red-team,https://github.com/redcanaryco/atomic-red-team,Small and highly portable detection tests based on MITRE's ATT&CK.,C,11790,3097,5 stars today,clr2of8; MHaggis; cyberbuff; patel-bhavin; josehelps
8,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,17786,8203,12 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
9,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,41258,7123,39 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
10,kingToolbox/WindTerm,https://github.com/kingToolbox/WindTerm,A professional cross-platform SSH/Sftp/Shell/Telnet/Tmux/Serial terminal.,C,30462,2314,23 stars today,kingToolbox; dnlchen
11,ImageMagick/ImageMagick,https://github.com/ImageMagick/ImageMagick,"ImageMagick is a free, open-source software suite for creating, editing, converting, and displaying images. It supports 200+ formats and offers powerful command-line tools and APIs for automation, scripting, and integration across platforms.",C,16099,1573,13 stars today,dlemstra; glennrp; dependabot; reaperhulk; jgj212
12,vedderb/bldc,https://github.com/vedderb/bldc,The VESC motor control firmware,C,3046,1757,1 star today,vedderb; Mitchlol; nitrousnrg; kubark42; Jfriesen222
13,tianocore/edk2,https://github.com/tianocore/edk2,EDK II,C,5912,3110,3 stars today,niruiyu; lzeng14; lgao4; jljusten; mdkinney
14,signalwire/freeswitch,https://github.com/signalwire/freeswitch,"FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a versatile software implementation that runs on any commodity hardware. From a Raspberry PI to a multi-core server, FreeSWITCH can unlock the telecommunications potential of any device.",C,4780,1741,26 stars today,anthmFS; mjerris; briankwest; andywolk; seven1240
15,ventoy/Ventoy,https://github.com/ventoy/Ventoy,A new bootable USB solution.,C,75753,4750,40 stars today,ventoy; wiz64; VenusGirl; crasadure; AnomSanjaya
16,pbatard/rufus,https://github.com/pbatard/rufus,The Reliable USB Formatting Utility,C,35396,3002,17 stars today,pbatard; bovirus; ThiloL; MehmetaliKuran; Sopor
17,ThrowTheSwitch/Unity,https://github.com/ThrowTheSwitch/Unity,Simple unit testing for C,C,5148,1099,3 stars today,mvandervoord; jsalling; farrrb; jlindgren90; dreamer-coding
18,firedancer-io/firedancer,https://github.com/firedancer-io/firedancer,Firedancer is Jump Crypto's Solana validator software.,C,1441,442,7 stars today,riptl; mmcgee-jump; kbowers-jump; two-heart; ibhatt-jumptrading
19,obsproject/obs-studio,https://github.com/obsproject/obs-studio,OBS Studio - Free and open source software for live streaming and screen recording,C,71518,9137,35 stars today,jp9000; jpark37; derrod; PatTheMav; RytoEX
