Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,35458,417,24 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
2,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.1, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,173097,16421,123 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
3,kedacore/keda,https://github.com/kedacore/keda,KEDA is a Kubernetes-based Event Driven Autoscaling component. It provides event driven scale for any container running in Kubernetes,Go,10256,1429,8 stars today,zroubalik; JorTurFer; tomkerkhove; ahmelsayed; dependabot
4,golang/go,https://github.com/golang/go,The Go programming language,Go,134258,19094,152 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
5,cisco-ai-defense/defenseclaw,https://github.com/cisco-ai-defense/defenseclaw,Security Governance for Agentic AI,Go,710,122,3 stars today,vineethsai; vineethsai7; arjunsam; ihabler; claude
6,bruin-data/ingestr,https://github.com/bruin-data/ingestr,ingestr is a CLI tool to copy data between any databases with a single command seamlessly.,Go,3619,126,20 stars today,turtleDev; karakanb; sanjushahgupta; mustafa3rsan; iremcaginyurtturk
7,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,41984,4158,58 stars today,danielmiessler; ksylvan; github-actions; eugeis; xssdoctor
8,Gentleman-Programming/gentle-ai,https://github.com/Gentleman-Programming/gentle-ai,Pas de description,Go,3607,438,43 stars today,Alan-TheGentleman; tonyblu331; IrrealV; claude; Tech-Codde
9,livekit/livekit,https://github.com/livekit/livekit,End-to-end realtime stack for connecting humans and AI,Go,19045,2045,27 stars today,boks1971; davidzhao; cnderrauber; paulwe; renovate
10,caddyserver/caddy,https://github.com/caddyserver/caddy,Fast and extensible multi-platform HTTP/1-2-3 web server with automatic HTTPS,Go,72992,4761,35 stars today,mholt; francislavoie; mohammed90; WeidiDeng; dunglas
11,grafana/alloy,https://github.com/grafana/alloy,OpenTelemetry Collector distribution with programmable pipelines,Go,3223,614,4 stars today,rfratto; clayton-cornell; ptodev; kalleep; thampiotr
12,docker/compose,https://github.com/docker/compose,Define and run multi-container applications with Docker,Go,37473,5906,113 stars today,ndeloof; glours; gtardif; dependabot; rumpl
13,googleapis/mcp-toolbox,https://github.com/googleapis/mcp-toolbox,MCP Toolbox for Databases is an open source MCP server for databases.,Go,15468,1580,22 stars today,Yuan325; duwenxin99; twishabansal; averikitsch; release-please
14,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,15969,2051,39 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
15,opentofu/opentofu,https://github.com/opentofu/opentofu,OpenTofu lets you declaratively manage your cloud infrastructure.,Go,28926,1262,42 stars today,apparentlymart; cam72cam; yottta; Yantrio; diofeher
16,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,36886,8383,173 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
17,sartoopjj/thefeed,https://github.com/sartoopjj/thefeed,DNS-based feed reader for Telegram channels and public X accounts. Designed for environments where only DNS queries work.,Go,973,72,67 stars today,sartoopjj; sepehr-alipour; ChosoMeister; claude; xmha97
18,james-6-23/codex2api,https://github.com/james-6-23/codex2api,Codex2API 是一个基于 Go + Gin + React/Vite 的 Codex 反向代理与管理后台项目,Go,1416,249,12 stars today,james-6-23; DeliciousBuding; claude; ahjsrhj; b1ank1108
19,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,34550,4092,50 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
20,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,39188,5456,53 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
