Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,sipeed/picoclaw,https://github.com/sipeed/picoclaw,"Tiny, Fast, and Deployable anywhere — automate the mundane, unleash your creativity",Go,28849,4136,37 stars today,alexhoshina; yinwm; afjcjsbx; claude; lxowalle
2,jackc/pgx,https://github.com/jackc/pgx,PostgreSQL driver and toolkit for Go,Go,13773,1034,11 stars today,jackc; manniwood; furdarius; claude; drakkan
3,fleetdm/fleet,https://github.com/fleetdm/fleet,Open device management,Go,6333,869,8 stars today,eashaw; noahtalerman; RachelElysia; mikermcneil; zwass
4,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,18683,3402,417 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
5,chenhg5/cc-connect,https://github.com/chenhg5/cc-connect,"Bridge local AI coding agents (Claude Code, Cursor, Gemini CLI, Codex) to messaging platforms (Feishu/Lark, DingTalk, Slack, Telegram, Discord, LINE, WeChat Work). Chat with your AI dev assistant from anywhere — no public IP required for most platforms.",Go,7851,727,252 stars today,claude; chenhg5; kevinWangSheng; q107580018; xxb
6,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,14385,1757,57 stars today,lyingbug; begoniezhao; claude; voidkey; ochanism
7,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,31490,6773,370 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
8,CJackHwang/ds2api,https://github.com/CJackHwang/ds2api,"DeepSeek-Compatible Middleware Interface: A technical exploration project in Go, focusing on high-concurrency protocol adaptation. It serves as a reference implementation for converting diverse web protocols into standardized formats.",Go,3814,1077,106 stars today,CJackHwang; shern-point; claude; ouqiting; sisyphus-dev-ai
9,spf13/cobra,https://github.com/spf13/cobra,A Commander for modern Go CLI interactions,Go,43872,3137,11 stars today,eparis; n10v; spf13; umarcor; marckhouzam
10,e2b-dev/infra,https://github.com/e2b-dev/infra,Infrastructure that's powering E2B Cloud.,Go,1089,299,3 stars today,ValentaTomas; jakubno; dobrac; mlejva; djeebus
11,containers/podman,https://github.com/containers/podman,Podman: A tool for managing OCI containers and pods.,Go,31623,3095,16 stars today,openshift-merge-robot; openshift-merge-bot; mheon; rhatdan; Luap99
12,MercuryTechnologies/mercury-cli,https://github.com/MercuryTechnologies/mercury-cli,Pas de description,Go,114,9,28 stars today,cobrien704; stainless-app; vivshaw; garagon; nwalsh1995
13,tulir/whatsmeow,https://github.com/tulir/whatsmeow,Go library for the WhatsApp web multidevice API,Go,6081,968,34 stars today,tulir; SchulteMK; Rhymen; sthales; houstondapaz
14,gofiber/fiber,https://github.com/gofiber/fiber,⚡️ Express inspired web framework written in Go,Go,39696,1981,6 stars today,Fenny; ReneWerner87; gaby; kiyonlin; dependabot
15,entireio/cli,https://github.com/entireio/cli,"📜 Entire CLI hooks into your Git workflow to capture AI agent sessions as you work. Sessions are indexed alongside commits, creating a searchable record of how code was written in your repo.",Go,4233,325,18 stars today,Soph; claude; khaong; pfleidi; gtrrz-victor
16,google/gvisor,https://github.com/google/gvisor,Application Kernel for Containers,Go,18262,1591,13 stars today,gvisor-bot; ayushr2; avagin; fvoznika; kevinGC
17,fsnotify/fsnotify,https://github.com/fsnotify/fsnotify,Cross-platform filesystem notifications for Go.,Go,10656,969,3 stars today,nathany; howeyc; arp242; PieterD; mattn
18,xpzouying/xiaohongshu-mcp,https://github.com/xpzouying/xiaohongshu-mcp,MCP for xiaohongshu.com,Go,13342,2025,30 stars today,xpzouying; claude; allcontributors; tanxxjun321; Angiin
