Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,meshcore-dev/MeshCore,https://github.com/meshcore-dev/MeshCore,"A new lightweight, hybrid routing mesh protocol for packet radios",C,3626,1304,11 stars today,ripplebiz; liamcottle; fdlamotte; oltaco; recrof
2,obsproject/obs-studio,https://github.com/obsproject/obs-studio,OBS Studio - Free and open source software for live streaming and screen recording,C,75942,10073,37 stars today,jp9000; jpark37; derrod; PatTheMav; RytoEX
3,git/git,https://github.com/git/git,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.,C,63059,28374,30 stars today,gitster; peff; dscho; pks-t; avar
4,ClusterM/wg-obfuscator,https://github.com/ClusterM/wg-obfuscator,WireGuard Obfuscator - simple obfuscator for WireGuard. Useful if your ISP/government blocks WireGuard traffic.,C,973,59,32 stars today,ClusterM; poshul; AlexandrKedrov; yyasha; denissden
5,lcdyk0517/arkos4clone,https://github.com/lcdyk0517/arkos4clone,Bringing ArkOS and dArkOS porting to unsupported RK3326 handheld gaming devices.,C,679,410,6 stars today,lcdyk; lcdyk0517; xunicatt; AeolusUX; leehihi123
6,moonlight-stream/moonlight-android,https://github.com/moonlight-stream/moonlight-android,GameStream client for Android,C,7076,1487,4 stars today,cgutman; yetanothername; Kaitul; jorys-paulin; dwaxemberg
7,DaveGamble/cJSON,https://github.com/DaveGamble/cJSON,Ultralightweight JSON parser in ANSI C,C,12981,3519,3 stars today,FSMaxB; Alanscut; DaveGamble; kbranigan; gatzka
8,HandBrake/HandBrake,https://github.com/HandBrake/HandBrake,HandBrake's development repository,C,24309,1693,12 stars today,sr55; jstebbins; galad87; bradleysepos; jbrjake
9,bol-van/zapret2,https://github.com/bol-van/zapret2,anti-dpi software,C,5409,236,11 stars today,bol-van; Pavel4e5; goodrussian666
10,86Box/86Box,https://github.com/86Box/86Box,Emulator of x86-based machines.,C,4774,587,1 star today,OBattler; richardg867; jriwanek; Cacodemon345; TC1995
11,flightlessmango/MangoHud,https://github.com/flightlessmango/MangoHud,"A Vulkan and OpenGL overlay for monitoring FPS, temperatures, CPU/GPU load and more.",C,9009,426,3 stars today,flightlessmango; jackun; gort818; 17314642; BananaWorks07
12,ish-app/ish,https://github.com/ish-app/ish,Linux shell for iOS,C,20427,1513,2 stars today,tbodt; github-actions; saagarjha; MatthewMerrill; jason-conway
13,screetsec/TheFatRat,https://github.com/screetsec/TheFatRat,"Thefatrat a massive exploiting tool : Easy tool to generate backdoor and easy tool to post exploitation attack like browser attack and etc . This tool compiles a malware with popular payload and then the compiled malware can be execute on windows, android, mac . The malware that created with this tool also have an ability to bypass most AV softw…",C,11466,2536,5 stars today,screetsec; peterpt; isfaaghyth; n0login
14,maxsteeel/nomount,https://github.com/maxsteeel/nomount,NoMount is a VFS (Virtual File System) path redirection framework for Android kernels.,C,240,58,14 stars today,maxsteeel; ZQZCC; nleloc; Bouteillepleine; sarreos
15,mpv-player/mpv,https://github.com/mpv-player/mpv,🎥 Command line media player,C,36892,3511,20 stars today,kasper93; Dudemanguy; guidocella; haasn; pigoz
16,openzfs/zfs,https://github.com/openzfs/zfs,OpenZFS on Linux and FreeBSD,C,12450,2036,4 stars today,behlendorf; robn; nabijaczleweli; amotin; ryao
17,betaflight/betaflight,https://github.com/betaflight/betaflight,Open Source Flight Controller Firmware,C,11511,4023,5 stars today,mikeller; hydra; blckmn; martinbudden; borisbstyle
18,immortalwrt/immortalwrt,https://github.com/immortalwrt/immortalwrt,An opensource OpenWrt variant for mainland China users.,C,11562,3890,5 stars today,juhosg; 1715173329; ffainelli; nbd168; hauke
19,arendst/Tasmota,https://github.com/arendst/Tasmota,"Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at",C,24741,5173,4 stars today,arendst; s-hadinger; Jason2866; ascillato; Staars
