Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API 一站式开源中转服务，让 Claude、Openai 、Gemini、Grok订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,38792,8039,278 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; wucm667
2,microsoft/TypeScript,https://github.com/microsoft/TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,Go,110541,13745,104 stars today,ahejlsberg; sheetalkamat; DanielRosenwasser; sandersn; mhegazy
3,agent-substrate/substrate,https://github.com/agent-substrate/substrate,Agent Substrate: the core system,Go,1595,264,50 stars today,BenTheElder; juli4n; HavenXia; thockin; mesutoezdil
4,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,20362,2923,65 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
5,cloudnative-pg/cloudnative-pg,https://github.com/cloudnative-pg/cloudnative-pg,The most popular Kubernetes Operator for PostgreSQL.,Go,9179,748,6 stars today,mnencia; gbartolini; sxd; renovate; armru
6,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,🪨 why use many token when few token do trick — Claude Code skill that cuts 65% of tokens by talking like caveman,Go,100340,5827,298 stars today,JuliusBrussee; claude; github-actions; sebastianbreguel; vraj00222
7,alibaba/open-code-review,https://github.com/alibaba/open-code-review,"Fast, efficient, battle-tested at Alibaba's scale. Hybrid architecture code review tool: deterministic pipelines + LLM Agent, precise line-level comments, built-in multi-language ruleset (NPE, thread-safety, XSS, SQL injection), OpenAI & Anthropic compatible.",Go,21143,1542,71 stars today,lizhengfeng101; chethanuk; stay-foolish-forever; wu21-web; claude
8,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,45940,10904,77 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
9,ethereum/go-ethereum,https://github.com/ethereum/go-ethereum,Go implementation of the Ethereum protocol,Go,51305,22109,4 stars today,obscuren; karalabe; fjl; holiman; rjl493456442
10,etcd-io/etcd,https://github.com/etcd-io/etcd,Distributed reliable key-value store for the most critical data of a distributed system,Go,52155,10465,9 stars today,gyuho; ahrtr; xiang90; serathius; yichengq
11,alibaba/skill-up,https://github.com/alibaba/skill-up,An evaluation and evolution tool for Agent Skills.,Go,666,44,14 stars today,zpzjzj; roark47; claude; dependabot; jwx0925
12,envoyproxy/ai-gateway,https://github.com/envoyproxy/ai-gateway,Manages Unified Access to Generative AI Services built on Envoy Gateway,Go,1948,337,0 stars today,mathetake; dependabot; nacx; yuzisun; missBerg
13,henrygd/beszel,https://github.com/henrygd/beszel,"Lightweight server monitoring with historical data, docker stats, and alerts.",Go,24550,964,36 stars today,henrygd; svenvg93; dependabot; a-mnich; stanol
14,glanceapp/glance,https://github.com/glanceapp/glance,A self-hosted dashboard that puts all your feeds in one place,Go,36531,1422,17 stars today,svilenmarkov; ralphocdol; c0smicdev; wfg; DVDAndroid
15,entireio/cli,https://github.com/entireio/cli,"📜 Entire CLI hooks into your Git workflow to capture AI agent sessions as you work. Sessions are indexed alongside commits, creating a searchable record of how code was written in your repo.",Go,4990,391,7 stars today,claude; Soph; pfleidi; gtrrz-victor; peyton-alt
16,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,37207,4466,20 stars today,nekohasekai; macronut; flyzstu; renovate; dyhkwong
17,dolthub/dolt,https://github.com/dolthub/dolt,Dolt – Git for Data,Go,24253,863,13 stars today,zachmu; andy-wm-arthur; reltuk; fulghum; coffeegoddd
18,open-telemetry/opentelemetry-collector,https://github.com/open-telemetry/opentelemetry-collector,OpenTelemetry Collector,Go,7442,2213,8 stars today,bogdandrutu; renovate; codeboten; mx-psi; dmitryax
19,ethereum-optimism/optimism,https://github.com/ethereum-optimism/optimism,"Optimism is Ethereum, scaled.",Go,6463,4015,2 stars today,tynes; mergify; ajsutton; mslipper; smartcontracts
20,go-task/task,https://github.com/go-task/task,"A fast, cross-platform build tool inspired by Make, designed for modern workflows.",Go,16024,887,6 stars today,andreynering; pd93; vmaerten; task-bot; jaedle
