Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,openwrt/openwrt,https://github.com/openwrt/openwrt,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,C,26766,12365,189 stars today,juhosg; ffainelli; nbd168; hauke; jow-
2,NetHack/NetHack,https://github.com/NetHack/NetHack,Official NetHack Git Repository,C,3645,557,37 stars today,nhmall; paxed; barthouse; nhkeni; entrez
3,fastfetch-cli/fastfetch,https://github.com/fastfetch-cli/fastfetch,"A maintained, feature-rich and performance oriented, neofetch like system information tool.",C,22453,762,36 stars today,CarterLi; LinusDierheimer; DarNCelsius; apocelipes; x-zvf
4,andreknieriem/headunit-revived,https://github.com/andreknieriem/headunit-revived,Headunit App for displaying Android Auto,C,887,69,16 stars today,andrecuellar; andreknieriem; tsabaia; nicoruy; gemini-code-assist
5,nuta/operating-system-in-1000-lines,https://github.com/nuta/operating-system-in-1000-lines,"Writing an OS in 1,000 lines.",C,3405,268,14 stars today,nuta; JoHwanhee; pronoiac; speed1313; Mes0903
6,xiaojieonly/Ehviewer_CN_SXJ,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,ehviewer，用爱发电，快乐前行,C,23830,620,35 stars today,xiaojieonly; UjuiUjuMandan; wyapx; zhao-ng327; eithwa
7,glfw/glfw,https://github.com/glfw/glfw,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input",C,14964,5873,7 stars today,elmindreda; linkmauve; dougbinks; adrianbroher; siavashserver
8,bellard/quickjs,https://github.com/bellard/quickjs,Public repository of the QuickJS Javascript Engine.,C,10607,1114,5 stars today,chqrlie; bellard; bnoordhuis; nickva; kasperisager
9,veracrypt/VeraCrypt,https://github.com/veracrypt/VeraCrypt,Disk encryption with strong security based on TrueCrypt,C,9727,1180,18 stars today,idrassi; Jertzukka; Matthaiks; Patriccollu; Atalanttore
10,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,4684,693,7 stars today,briaguya0; Malkierian; Archez; serprex; garrettjoecox
11,wine-mirror/wine,https://github.com/wine-mirror/wine,Pas de description,C,3994,1282,1 star today,julliard; cjacek; nsivov; rbernon; mstefani
12,brunodev85/winlator,https://github.com/brunodev85/winlator,Android application for running Windows applications with Wine and Box86/Box64,C,17492,1401,18 stars today,brunodev85; kazimaruf991; Kashinathpat; hackcasual; lvonasek
13,mpv-player/mpv,https://github.com/mpv-player/mpv,🎥 Command line media player,C,35085,3313,11 stars today,kasper93; Dudemanguy; haasn; guidocella; pigoz
14,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,7821,1900,2 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
15,henrypp/memreduct,https://github.com/henrypp/memreduct,Lightweight real-time memory management application to monitor and clean system memory on your computer.,C,9316,560,21 stars today,henrypp; tony8077616; KOZ39; StoyanDimitrov; Marian-SK
16,libretro/RetroArch,https://github.com/libretro/RetroArch,"Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3.",C,13065,2102,8 stars today,inactive123; Themaister; LibretroAdmin; andres-asm
17,immortalwrt/immortalwrt,https://github.com/immortalwrt/immortalwrt,An opensource OpenWrt variant for mainland China users.,C,10705,3477,14 stars today,juhosg; 1715173329; ffainelli; nbd168; hauke
18,flipperdevices/flipperzero-firmware,https://github.com/flipperdevices/flipperzero-firmware,Flipper Zero firmware source code,C,15907,3337,4 stars today,skotopes; hedger; DrZlo13; gornekich; glitchcore
19,freebsd/freebsd-src,https://github.com/freebsd/freebsd-src,The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....,C,9057,3290,4 stars today,bsdimp; bsdjhb; kostikbel; bsdphk; DarkHelmet433
20,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,33542,8046,10 stars today,nothings; rygorous; BSVino; ocornut; rwhitworth
