Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,madler/zlib,https://github.com/madler/zlib,A massively spiffy yet delicately unobtrusive compression library.,C,7068,2847,5 stars today,madler; nmoinvaz; Chi-Iroh; DimitriPapadopoulos; Vollstrecker
2,meshcore-dev/MeshCore,https://github.com/meshcore-dev/MeshCore,"A new lightweight, hybrid routing mesh protocol for packet radios",C,3605,1298,8 stars today,ripplebiz; liamcottle; fdlamotte; oltaco; recrof
3,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, CoPilot, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,69757,4451,120 stars today,colbymchenry; claude; github-actions; omonien; ctype-lab
4,NVIDIA-RTX/Streamline,https://github.com/NVIDIA-RTX/Streamline,Streamline Integration Framework,C,1106,151,19 stars today,anpurohit; larsbishop; liam-middlebrook; nvthayes; gw280
5,microsoft/PowerToys,https://github.com/microsoft/PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,C,138437,8552,52 stars today,crutkas; bao-qian; niels9001; qianlifeng; jaimecbernardo
6,NebuSec/CyberMeowfia,https://github.com/NebuSec/CyberMeowfia,PoCs and exploits for CVEs discovered by NebuSec.,C,1577,409,55 stars today,nebusecurity; GhostFrankWu; KpwnZ
7,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27711,2582,13 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
8,haiwen/seafile,https://github.com/haiwen/seafile,"Beyond file syncing and sharing, a new way to organize your files with extensible file properties and flexible views",C,15214,1680,3 stars today,killing; lins05; freeplant; feiniks; jyelee
9,mcu-tools/mcuboot,https://github.com/mcu-tools/mcuboot,Secure boot for 32-bit Microcontrollers!,C,2088,990,6 stars today,d3zd3z; utzig; nordicjm; de-nordic; nvlsianpu
10,tr4m0ryp/tr4mpass,https://github.com/tr4m0ryp/tr4mpass,"Free, open-source iCloud activation lock bypass tool. Remove iCloud lock from iPhone 5s through iPhone 15 Pro (iOS 12-26.1). Fully offline -- no servers, no payments. Supports checkm8 (A5-A11) and session activation (A12+).",C,813,218,9 stars today,tr4m0ryp; claude
11,maxsteeel/nomount,https://github.com/maxsteeel/nomount,NoMount is a VFS (Virtual File System) path redirection framework for Android kernels.,C,215,58,11 stars today,maxsteeel; ZQZCC; nleloc; Bouteillepleine; sarreos
12,openwrt/openwrt,https://github.com/openwrt/openwrt,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,C,28286,12903,13 stars today,juhosg; ffainelli; nbd168; hauke; jow-
13,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,22922,1307,13 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
14,coredevices/PebbleOS,https://github.com/coredevices/PebbleOS,Pas de description,C,1391,275,9 stars today,gmarull; claude; jplexer; jwise; rhaist
15,espressif/esp-claw,https://github.com/espressif/esp-claw,"ESP-Claw, a ""Chat Coding"" AI agent framework for IoT devices",C,2091,443,5 stars today,loop233; laride; TDA-2030; alic-maker; 2002-luzi
16,NVIDIA/open-gpu-kernel-modules,https://github.com/NVIDIA/open-gpu-kernel-modules,NVIDIA Linux open GPU kernel module source,C,17343,1838,0 stars today,niv; aritger; mmaneetsingh; misyltoad; gauravjuvekar
17,networkupstools/nut,https://github.com/networkupstools/nut,"The Network UPS Tools repository. UPS management protocol Informational RFC 9271 published by IETF at https://www.rfc-editor.org/info/rfc9271 Please star NUT on GitHub, this helps with sponsorships!",C,4325,473,4 stars today,jimklimov; aquette; clepple; masterwishx; zykh
18,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4473,1610,2 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
19,xroche/httrack,https://github.com/xroche/httrack,"HTTrack Website Copier, copy websites to your computer (Official repository)",C,4728,776,5 stars today,xroche; claude; dependabot; jayaddison; cicku
20,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,42358,3459,125 stars today,DeusData; claude; shanemccarron-maker; dependabot; rarepops
21,JustVugg/colibri,https://github.com/JustVugg/colibri,"Run frontier MoE models on hardware you already own — pure C, zero deps, experts streamed from disk. Tiny engine, immense model. 🐦",C,26874,2949,50 stars today,JustVugg; claude; ZacharyZcR; monotophic; steve-m
