Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,calesthio/OpenMontage,https://github.com/calesthio/OpenMontage,"World's first open-source, agentic video production system. 12 production pipelines, 100+ tools, 700+ agent skill and production-knowledge files. Turn your AI coding assistant into a full video production studio.",Python,58585,7370,380 stars today,calesthio; claude; 0xDevNinja; yiyabo; xucailiang
2,multimodal-art-projection/YuE,https://github.com/multimodal-art-projection/YuE,"YuE2: frontier music generation with symbolic planning, zero-shot covers, and agentic music editing.",Python,7842,871,487 stars today,a43992899; hf-lin; Yiming-Liang; yongyizang; Skrill2001
3,debpalash/VoiceStudio,https://github.com/debpalash/VoiceStudio,"VoiceStudio is the open-source, fully-local ElevenLabs alternative — voice cloning, voice design, video dubbing, dictation, transcription & audiobook creation in 646 languages.",Python,27165,3345,"2,632 stars today",debpalash; claude; velixio; paoloantinori; psiberfunk
4,SnailSploit/Claude-Red,https://github.com/SnailSploit/Claude-Red,"claude-red is a curated library of offensive security skills designed for the Claude skills system. Each skill is a structured SKILL.md file that primes Claude with expert-level methodology for a specific attack surface — from SQLi to shellcode, EDR evasion to exploit development.",Python,4231,597,506 stars today,SnailSploit; claude; LvL23HT; yogesh-tessl; IzenJ
5,jihe520/MathModelAgent,https://github.com/jihe520/MathModelAgent,"🤖📐专为数学建模设计的 Agent & skills ,自动完成数学建模，生成一份完整的可以直接提交的论文。 An Agent Designed for Mathematical Modeling ,Automatically complete mathmodel and generate a complete paper ready for submission.",Python,5414,413,246 stars today,jihe520; MuWinds; HP-Patience; claude; YangChengyi-dev
6,jiji262/douyin-downloader,https://github.com/jiji262/douyin-downloader,"A practical Douyin downloader for both single-item and profile batch downloads, with progress display, retries, SQLite deduplication, and browser fallback support. 抖音批量下载工具，去水印，支持视频、图集、合集、音乐(原声)。",Python,11480,1759,452 stars today,jiji262; dennistodo; greptile-apps; craft-agents-bot; claude
7,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training.",Python,165601,34562,152 stars today,sgugger; ydshieh; thomwolf; LysandreJik; patrickvonplaten
8,davila7/claude-code-templates,https://github.com/davila7/claude-code-templates,CLI tool for configuring and monitoring Claude Code,Python,30710,3484,40 stars today,davila7; claude; github-actions; dependabot; cubic-dev-ai
9,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agents, Agent Skills and RAG Apps - Free and Open Source.",Python,137989,20278,429 stars today,Shubhamsaboo; Madhuvod; claude; onestardao; thejesh23
10,unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",Python,83309,8607,655 stars today,unclecode; ntohidi; aravindkarnam; claude; SohamKukreti
11,jordan-gibbs/hyperresearch,https://github.com/jordan-gibbs/hyperresearch,"Agent-driven research knowledge base. Agents collect, search, and synthesize web research into a persistent, searchable wiki.",Python,3226,317,192 stars today,claude; jordan-gibbs; polonuim210; fduple; synqing
12,sherlock-project/sherlock,https://github.com/sherlock-project/sherlock,Hunt down social media accounts by username across social networks,Python,91461,10767,72 stars today,sdushantha; hoadlck; ppfeister; TheYahya; Czechball
13,simonlin1212/TradingAgents-astock,https://github.com/simonlin1212/TradingAgents-astock,"A股多Agent投研框架 — 适配A股数据源(龙虎榜/游资/解禁等)，7位分析师基于A股规则的辩论决策，基于TradingAgents深度改造，适配大A。A-share multi-agent investment research framework — 7 AI analysts, bull/bear debate, risk assessment。",Python,3305,850,7 stars today,wangyuxun6699; claude; simonlin1212; zhanghang02; wikinl
