Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,safing/portmaster,https://github.com/safing/portmaster,🏔 Love Freedom - ❌ Block Mass Surveillance,Go,12249,459,31 stars today,dhaavi; ppacher; vlabo; stenya; davegson
2,electrikmilk/cherri,https://github.com/electrikmilk/cherri,Siri Shortcuts Programming Language 🍒,Go,1260,45,76 stars today,electrikmilk; NoelTautges; claude; mikeogezi; mjgardner
3,usememos/memos,https://github.com/usememos/memos,"Open-source, self-hosted note-taking tool built for quick capture. Markdown-native, lightweight, and fully yours.",Go,58466,4242,43 stars today,boojack; johnnyjoygh; dependabot; claude; athurg
4,5rahim/seanime,https://github.com/5rahim/seanime,Open-source media server with a web interface and desktop app for anime and manga.,Go,3154,202,24 stars today,5rahim; umag; kyoruno; Ari-03; Zaicol
5,harness/harness,https://github.com/harness/harness,"Harness Open Source is an end-to-end developer platform with Source Control Management, CI/CD Pipelines, Hosted Developer Environments, and Artifact Registries.",Go,34313,2929,50 stars today,johannesHarness; marko-gacesa; cjlee01; shivanand-harness; tan-nhu
6,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, SOCKS5 multiplexing, resolver load balancing, and high packet-loss stability.",Go,274,43,20 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
7,CJackHwang/ds2api,https://github.com/CJackHwang/ds2api,Deepseek客户端对话转API，高性能，多账号轮询，包含完整后台管理系统，支持纯vercel、docker部署使用。兼容Openclaw🦞、Roocode、Claudecode、Kilocode等工具,Go,794,273,26 stars today,CJackHwang; latticeon; BigUncle; ronghuaxueleng; jacob-ayang
8,octelium/octelium,https://github.com/octelium/octelium,"A next-gen FOSS self-hosted unified zero trust secure access platform that can operate as a remote access VPN, a ZTNA platform, API/AI/MCP gateway, a PaaS, an ngrok-alternative and a homelab infrastructure.",Go,3666,121,75 stars today,geokb; dependabot
9,krillinai/KrillinAI,https://github.com/krillinai/KrillinAI,Video translation and dubbing tool powered by LLMs. The video translator offers 100 language translations and one-click full-process deployment. The video translation output is optimized for platforms like YouTube，TikTok. AI视频翻译配音工具，100种语言双向翻译，一键部署全流程，可以生抖音，小红书，哔哩哔哩，视频号，TikTok，Youtube等形态的内容成适配,Go,9799,858,25 stars today,maranello-o; wulien; krillinai; puji4810; PairZhu
10,0xERR0R/blocky,https://github.com/0xERR0R/blocky,Fast and lightweight DNS proxy as ad-blocker for local network with many features,Go,6430,282,39 stars today,dependabot; 0xERR0R; github-actions; kwitsch; ThinkChaos
11,spiffe/spire,https://github.com/spiffe/spire,The SPIFFE Runtime Environment,Go,2293,600,2 stars today,dependabot; azdagron; evan2645; amartinezfayo; marcosy
12,grafana/mimir,https://github.com/grafana/mimir,"Grafana Mimir provides horizontally scalable, highly available, multi-tenant, long-term storage for Prometheus.",Go,5017,743,4 stars today,pracucci; pstibrany; tomwilkie; dimitarvdimitrov; charleskorn
13,joshmedeski/sesh,https://github.com/joshmedeski/sesh,Smart tmux session manager,Go,2127,97,38 stars today,joshmedeski; markfeinstein; claude; AgusDOLARD; alcb1310
14,prometheus-operator/prometheus-operator,https://github.com/prometheus-operator/prometheus-operator,Prometheus Operator creates/configures/manages Prometheus clusters atop Kubernetes,Go,9876,3850,2 stars today,simonpasquier; brancz; dependabot; slashpai; paulfantom
15,ghuntley/how-to-build-a-coding-agent,https://github.com/ghuntley/how-to-build-a-coding-agent,"A workshop that teaches you how to build your own coding agent. Similar to Roo code, Cline, Amp, Cursor, Windsurf or OpenCode.",Go,5366,606,14 stars today,ghuntley; ampcode-com; renovate; Zied031
16,argoproj/argo-rollouts,https://github.com/argoproj/argo-rollouts,Progressive Delivery for Kubernetes,Go,3426,1109,2 stars today,zachaller; dependabot; jessesuen; dthomson25; khhirani
