Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,calesthio/OpenMontage,https://github.com/calesthio/OpenMontage,"World's first open-source, agentic video production system. 12 pipelines, 52 tools, 500+ agent skills. Turn your AI coding assistant into a full video production studio.",Python,12599,1582,"2,938 stars today",calesthio; claude; itsuzef
2,mukul975/Anthropic-Cybersecurity-Skills,https://github.com/mukul975/Anthropic-Cybersecurity-Skills,"817 structured cybersecurity skills for AI agents · Mapped to 6 frameworks: MITRE ATT&CK, NIST CSF 2.0, MITRE ATLAS, D3FEND, NIST AI RMF & MITRE F3 (Fight Fraud) · agentskills.io standard · Works with Claude Code, GitHub Copilot, Codex CLI, Cursor, Gemini CLI & 20+ platforms · 29 security domains · Apache 2.0",Python,18839,2224,956 stars today,mukul975; juliosuas; claude; andrewibrah; Bortlesboat
3,bytedance/deer-flow,https://github.com/bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",Python,73373,9914,738 stars today,MagicCube; WillemJiang; hetaoBackend; claude; henry-byted
4,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,"LLM 驱动的多市场股票智能分析系统：多源行情、实时新闻、决策看板与自动推送，支持零成本定时运行。 LLM-powered multi-market stock analysis system with multi-source market data, real-time news, decision dashboard, automated notifications, and cost-free scheduled runs.",Python,46028,41995,"1,557 stars today",ZhuLinsen; massif-01; freesme; adminlove520; Activer007
5,NVIDIA/skills,https://github.com/NVIDIA/skills,AI agent skills published by NVIDIA,Python,1725,192,242 stars today,mosheabr; claude; sayalinvidia; jasonnvidia; jim-nvidia
6,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund,An AI Hedge Fund Team,Python,60449,10689,42 stars today,virattt; arsaboo; KittatamSaisaard; jsemldonado; ak4631
7,vectorize-io/hindsight,https://github.com/vectorize-io/hindsight,Hindsight: Agent Memory That Learns,Python,16950,993,126 stars today,nicoloboschi; benfrank241; claude; r266-tech; cdbartholomew
8,kernalix7/winpodx,https://github.com/kernalix7/winpodx,Windows pod system for Linux,Python,1264,57,117 stars today,kernalix7; Mic92; juampe; Zeik0s; github-actions
9,topoteretes/cognee,https://github.com/topoteretes/cognee,Cognee is the open-source AI memory platform for agents. Give your AI agents persistent long-term memory across sessions with a self-hosted knowledge graph engine.,Python,19356,2006,688 stars today,Vasilije1990; dexters1; hajdul88; borisarzentar; claude
10,Q00/ouroboros,https://github.com/Q00/ouroboros,Agent OS: Stop prompting. Start specifying.,Python,4668,464,15 stars today,claude; Q00; shaun0927; Sathvik-1007; hackertaco
11,smicallef/spiderfoot,https://github.com/smicallef/spiderfoot,SpiderFoot automates OSINT for threat intelligence and mapping your attack surface.,Python,18984,3122,326 stars today,smicallef; bcoles; krishnasism; amrawadk; leotrubach
12,unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",Python,69313,7080,169 stars today,unclecode; ntohidi; aravindkarnam; claude; SohamKukreti
13,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,13076,2498,154 stars today,warren618; Teerapat-Vatpitak; Robin1987China; shadowinlife; Hinotoi-agent
14,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,DeepTutor: Agent-native Personalized Tutoring. https://deeptutor.info/.,Python,24915,3373,47 stars today,pancacake; Pinkllow; github-actions; claude; tusharkhatriofficial
