Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tech-leads-club/agent-skills,https://github.com/tech-leads-club/agent-skills,"The secure, validated skill registry for professional AI coding agents. Extend Antigravity, Claude Code, Cursor, Copilot and more with absolute confidence.",TypeScript,6120,519,512 stars today,felipfr; edmarpaulino; tech-leads-club-release-bot; waldemarnt; may-santos
2,ever-co/ever-gauzy,https://github.com/ever-co/ever-gauzy,Ever® Gauzy™ - Open Business Management Platform (ERP/CRM/HRM/ATS/PM) - https://gauzy.co,TypeScript,6055,990,"1,130 stars today",rahul-rocket; evereq; adkif; claude; AlexTasev
3,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project NOMAD is an offline-first knowledge and education server. Wikipedia, thousands of books, courses, maps, and optional local AI, all running on hardware you own with no internet required.",TypeScript,36969,3688,40 stars today,jakeaturner; chriscrosstalk; claude; cosmistack-bot; dependabot
4,reconurge/flowsint,https://github.com/reconurge/flowsint,"A modern platform for visual, flexible, and extensible graph-based investigations. For cybersecurity analysts and investigators.",TypeScript,8402,1028,280 stars today,dextmorgn; Ghraven; gustavorps; rachit367; z3rodaycve
5,microsoft/AI-Engineering-Coach,https://github.com/microsoft/AI-Engineering-Coach,better agentic engineering,TypeScript,4144,565,116 stars today,dependabot; san360; aymenfurter; Copilot; Copilot
6,melgarafael/DeskcommCRM,https://github.com/melgarafael/DeskcommCRM,"Open-source AI sales OS — self-hosted CRM with native AI agents + WhatsApp (WAHA). Open alternative to Kommo, Octadesk & Intercom for any business that sells by chat. MCP-ready, multi-tenant, LGPD.",TypeScript,2537,646,408 stars today,melgarafael; claude; jmpo; JowaniOrantes; rafaelmelgaco
7,NangoHQ/nango,https://github.com/NangoHQ/nango,Build product integrations with AI.,TypeScript,12090,1329,166 stars today,khaliqgant; hassan254-prog; bodinsamuel; TBonnin; github-actions
8,danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,"Enhanced ChatGPT Clone: Features Agents, MCP, Skills, DeepSeek, Anthropic, AWS, OpenAI, Responses API, Azure, Groq, o1, GPT-5, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active",TypeScript,43563,9008,286 stars today,danny-avila; berry-13; github-actions; dustinhealy; wtlyu
9,nab138/iloader,https://github.com/nab138/iloader,User friendly sideloader,TypeScript,3329,227,90 stars today,nab138; okinaau; baocreata; se2crid; CelloSerenity
10,nashsu/llm_wiki,https://github.com/nashsu/llm_wiki,"LLM Wiki is a cross-platform desktop application that turns your documents into an organized, interlinked knowledge base — automatically. Instead of traditional RAG (retrieve-and-answer from scratch every time), the LLM incrementally builds and maintains a persistent wiki from your sources。",TypeScript,19504,2205,181 stars today,nashsu; claude; skfan135; AndrewDongminYoo; chuenchen309
11,Foundry376/Mailspring,https://github.com/Foundry376/Mailspring,"💌 A beautiful, fast and fully open source mail client for Mac, Windows and Linux.",TypeScript,17821,1034,7 stars today,bengotow; emorikawa; jstejada; claude; jackiehluo
12,Pasta-Devs/Marinara-Engine,https://github.com/Pasta-Devs/Marinara-Engine,AI frontend,TypeScript,660,181,6 stars today,SpicyMarinara; kolacheee; Gunterlie; thetopham; cha1latte
13,ItzCrazyKns/Vane,https://github.com/ItzCrazyKns/Vane,Vane is an AI-powered answering engine.,TypeScript,36811,4085,50 stars today,ItzCrazyKns; WanQuanXie; OmarElKadri; sjiampojamarn; cubic-dev-ai
14,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,"TencentDB Agent Memory is a team-level memory hub for AI Agents — turning conversations, docs, and code into four reusable memory assets (Chat Memory, Skill, LLM-Wiki, Code-Graph) that are governed, shared, and equipped across agents and frameworks.",TypeScript,26701,2515,113 stars today,Yuntong8888; aleronwang; Maxwell-Code07; nicwn; cursoragent
15,jetkvm/kvm,https://github.com/jetkvm/kvm,Control any computer remotely,TypeScript,5125,389,63 stars today,adamshiervani; ym; IDisposable; dependabot; agh
16,wechaty/wechaty,https://github.com/wechaty/wechaty,Conversational RPA SDK for Chatbot Makers. Join our Discord: https://discord.gg/7q8NBZbQzt,TypeScript,23249,2873,25 stars today,huan; greenkeeper; lijiarui; su-chang; windmemory
17,blakeblackshear/frigate,https://github.com/blakeblackshear/frigate,NVR with realtime local object detection for IP cameras,TypeScript,35884,3596,45 stars today,NickM-27; hawkeye217; blakeblackshear; weblate; dependabot
18,immich-app/immich,https://github.com/immich-app/immich,High performance self-hosted photo and video management solution.,TypeScript,114169,6914,127 stars today,alextran1502; jrasm91; renovate; danieldietzler; shenlong-tanwen
19,PasarGuard/panel,https://github.com/PasarGuard/panel,PasarGuard | Unified GUI Censorship Resistant Solution,TypeScript,2589,527,10 stars today,x0sina; ImMohammad20000; M03ED; SaintShit; dependabot
