Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,lvgl/lvgl,https://github.com/lvgl/lvgl,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type.",C,23269,4114,9 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; W-Mai
2,apache/nuttx,https://github.com/apache/nuttx,"Apache NuttX is a mature, real-time embedded operating system (RTOS)",C,3795,1544,8 stars today,gregory-nutt; xiaoxiang781216; yamt; anchao; raiden00pl
3,FRRouting/frr,https://github.com/FRRouting/frr,The FRRouting Protocol Suite,C,4094,1492,2 stars today,donaldsharp; ton31337; eqvinox; qlyoung; riw777
4,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,14977,8984,14 stars today,nashif; jukkar; galak; gmarull; cvinayak
5,duixcom/Duix-Avatar,https://github.com/duixcom/Duix-Avatar,🚀 Truly open-source AI avatar(digital human) toolkit for offline video generation and digital human cloning.,C,12745,2104,14 stars today,whl88; suifeng9203; haol666; flyingflyfly; Samge0
6,FreeRTOS/FreeRTOS,https://github.com/FreeRTOS/FreeRTOS,'Classic' FreeRTOS distribution. Started as Git clone of FreeRTOS SourceForge SVN repo. Submodules the kernel.,C,7200,1994,10 stars today,RichardBarry; aggarg; AniruddhaKanhere; chinglee-iot; paulbartell
7,littlefs-project/littlefs,https://github.com/littlefs-project/littlefs,A little fail-safe filesystem designed for microcontrollers,C,6575,982,4 stars today,geky; BrianPugh; yamt; sipkev; aldot
8,eclipse-mosquitto/mosquitto,https://github.com/eclipse-mosquitto/mosquitto,Eclipse Mosquitto - An open source MQTT broker,C,10805,2602,3 stars today,ralight; keptt; karlp; NorbertHeusser; PierreF
9,taosdata/TDengine,https://github.com/taosdata/TDengine,"High-performance, scalable time-series database designed for Industrial IoT (IIoT) scenarios",C,24819,5003,6 stars today,guanshengliang; hjxilinx; hzcheng; dapan1121; yihaoDeng
10,AFLplusplus/AFLplusplus,https://github.com/AFLplusplus/AFLplusplus,"The fuzzer afl++ is afl with community patches, qemu 5.1 upgrade, collision-free coverage, enhanced laf-intel & redqueen, AFLfast++ power schedules, MOpt mutators, unicorn_mode, and a lot more!",C,6445,1274,11 stars today,vanhauser-thc; hexcoder-; domenukk; andreafioraldi; devnexen
11,Mbed-TLS/mbedtls,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases.",C,6581,2856,3 stars today,gilles-peskine-arm; mpg; ronald-cron-arm; daverodgman; valeriosetti
12,StuckAtPrototype/Racer,https://github.com/StuckAtPrototype/Racer,Pas de description,C,3682,527,25 stars today,StuckAtPrototype; fschrempf; JeremiahSecrist
13,bellard/mquickjs,https://github.com/bellard/mquickjs,Public repository of the Micro QuickJS Javascript Engine,C,5733,214,10 stars today,bellard; Lobsterge; wesinator; syan212
14,nanopb/nanopb,https://github.com/nanopb/nanopb,Protocol Buffers with small code size,C,5310,1002,2 stars today,PetteriAimonen; kylemanna; oliverlee; joshstrohminger; theunkn0wn1
15,enjoy-digital/litex,https://github.com/enjoy-digital/litex,"Build your hardware, easily!",C,3835,702,4 stars today,enjoy-digital; trabucayre; Dolu1990; mithro; maass-hamburg
16,open62541/open62541,https://github.com/open62541/open62541,Open source implementation of OPC UA (OPC Unified Architecture) aka IEC 62541 licensed under Mozilla Public License v2.0,C,3073,1404,2 stars today,jpfr; Stasik0; Pro; ichrispa; andreasebner
17,openssl/openssl,https://github.com/openssl/openssl,TLS/SSL and crypto library,C,29956,11191,17 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
