Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,cli/cli,https://github.com/cli/cli,GitHub’s official command line tool,Go,44615,8501,21 stars today,mislav; vilmibm; BagToad; williammartin; babakks
2,Gentleman-Programming/engram,https://github.com/Gentleman-Programming/engram,"Persistent memory system for AI coding agents. Agent-agnostic Go binary with SQLite + FTS5, MCP server, HTTP API, CLI, and TUI.",Go,3849,467,41 stars today,Alan-TheGentleman; egdev6; Twinber; SantiagoBobrik; sanurb
3,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,35976,8106,189 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
4,wailsapp/wails,https://github.com/wailsapp/wails,Create beautiful applications using Go,Go,34497,1701,155 stars today,leaanthony; github-actions; claude; stffabi; popaprozac
5,projectdiscovery/katana,https://github.com/projectdiscovery/katana,A next-generation crawling and spidering framework.,Go,16859,1122,31 stars today,dependabot; Mzack9999; dogancanbakir; ehsandeep; RamanaReddy0M
6,argoproj/argo-cd,https://github.com/argoproj/argo-cd,Declarative Continuous Deployment for Kubernetes,Go,22998,7256,17 stars today,dependabot; alexmt; crenshaw-dev; jannfis; jessesuen
7,go-git/go-git,https://github.com/go-git/go-git,A highly extensible Git implementation in pure Go.,Go,7489,946,4 stars today,pjbgf; mcuadros; aymanbagabas; smola; dependabot
8,glanceapp/glance,https://github.com/glanceapp/glance,A self-hosted dashboard that puts all your feeds in one place,Go,34561,1343,68 stars today,svilenmarkov; ralphocdol; c0smicdev; wfg; DVDAndroid
9,sysadminsmedia/homebox,https://github.com/sysadminsmedia/homebox,A continuation of HomeBox the inventory and organization system built for the Home User,Go,6181,422,7 stars today,weblate; tankerkiller125; hay-kot; katosdev; renovate
10,kenn-io/roborev,https://github.com/kenn-io/roborev,"Continuous background code review database for agents, work faster and smarter with accountability for every line of generated code.",Go,1271,111,41 stars today,wesm; claude; mariusvniekerk; cpcloud; codex
11,gohugoio/hugo,https://github.com/gohugoio/hugo,The world’s fastest framework for building websites.,Go,88299,8270,22 stars today,bep; dependabot; spf13; jmooring; anthonyfok
12,BenedictKing/ccx,https://github.com/BenedictKing/ccx,Claude / Codex / Gemini API Proxy - CCX,Go,2370,175,169 stars today,BenedictKing; aider-chat-bot; BugMasterLab; sucr233; claude
13,bia-pain-bache/BPB-Wizard,https://github.com/bia-pain-bache/BPB-Wizard,A wizard to facilitate BPB Panel deployment and management.,Go,500,145,18 stars today,bia-pain-bache; MAM-SYS
14,grafana/loki,https://github.com/grafana/loki,"Like Prometheus, but for logs.",Go,28259,4008,4 stars today,renovate; JStickler; cyriltovena; chaudum; owen-d
15,hashicorp/terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,48468,10351,10 stars today,jbardin; mitchellh; apparentlymart; stack72; catsby
16,goharbor/harbor,https://github.com/goharbor/harbor,"An open source trusted cloud native registry project that stores, signs, and scans content.",Go,28575,5237,9 stars today,ywk253100; reasonerjt; steven-zou; wknet123; ninjadq
17,grpc-ecosystem/grpc-gateway,https://github.com/grpc-ecosystem/grpc-gateway,gRPC to JSON proxy generator following the gRPC HTTP spec,Go,19899,2379,1 star today,renovate; renovate-bot; johanbrandhorst; yugui; dependabot
18,milvus-io/milvus,https://github.com/milvus-io/milvus,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",Go,44517,4029,29 stars today,congqixia; JinHai-CN; bigsheeper; zhuwenxing; xiaocai2333
19,golangci/golangci-lint,https://github.com/golangci/golangci-lint,Fast linters runner for Go,Go,19012,1576,8 stars today,ldez; dependabot; jirfag; alexandear; golangci-releaser
20,helm/helm,https://github.com/helm/helm,The Kubernetes Package Manager,Go,29827,7625,4 stars today,technosophos; adamreese; mattfarina; dependabot; gjenkins8
21,caddyserver/caddy,https://github.com/caddyserver/caddy,Fast and extensible multi-platform HTTP/1-2-3 web server with automatic HTTPS,Go,72811,4761,33 stars today,mholt; francislavoie; mohammed90; WeidiDeng; dunglas
