Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,armory3d/armorpaint,https://github.com/armory3d/armorpaint,Graphics Creation Tools,C,4460,522,72 stars today,luboslenco; MathemanFlo; shiena; lidorY; Xephobia
2,JustVugg/colibri,https://github.com/JustVugg/colibri,"Run frontier MoE models on hardware you already own — pure C, zero deps, experts streamed from disk. Tiny engine, immense model. 🐦",C,27508,3014,98 stars today,JustVugg; claude; ZacharyZcR; monotophic; steve-m
3,doldecomp/melee,https://github.com/doldecomp/melee,A decompilation of Super Smash Bros Melee brought to you by a bunch of clever folks.,C,2099,286,121 stars today,ribbanya; PsiLupan; r-burns; claude; MarkMcCaskey
4,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27826,2595,18 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
5,voidtools/voidImageViewer,https://github.com/voidtools/voidImageViewer,Lightweight image viewer for Windows with animated GIF/WEBP support,C,2356,150,30 stars today,voidtools; hesphoros
6,NVIDIA-RTX/Streamline,https://github.com/NVIDIA-RTX/Streamline,Streamline Integration Framework,C,1144,155,6 stars today,anpurohit; larsbishop; liam-middlebrook; nvthayes; gw280
7,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,16479,9946,14 stars today,nashif; jukkar; galak; kartben; gmarull
8,FreeRDP/FreeRDP,https://github.com/FreeRDP/FreeRDP,FreeRDP is a free remote desktop protocol library and clients,C,13673,15441,7 stars today,akallabeth; awakecoding; hardening; bmiklautz; mfleisz
9,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, CoPilot, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,70425,4505,153 stars today,colbymchenry; claude; github-actions; omonien; maxmilian
10,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,49175,2883,23 stars today,nicm; ThomasAdam; tcunha; actions-user; mathstuf
11,timescale/timescaledb,https://github.com/timescale/timescaledb,A time-series database for high-performance real-time analytics packaged as a Postgres extension,C,23509,1147,14 stars today,svenklemm; erimatnor; akuzm; cevian; mkindahl
12,dorianborian/sesame-robot,https://github.com/dorianborian/sesame-robot,An open and affordable mini quadruped robot based on ESP32.,C,4363,587,19 stars today,dorianborian; kcode-15; shariqnaiyer; one-for-all; vido89
13,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,5361,823,9 stars today,briaguya0; serprex; Malkierian; Archez; garrettjoecox
14,mpv-player/mpv,https://github.com/mpv-player/mpv,🎥 Command line media player,C,36939,3515,18 stars today,kasper93; Dudemanguy; guidocella; haasn; pigoz
15,vedderb/bldc,https://github.com/vedderb/bldc,The VESC motor control firmware,C,3433,1941,3 stars today,vedderb; Mitchlol; nitrousnrg; kubark42; lukash
16,karpathy/llama2.c,https://github.com/karpathy/llama2.c,Inference Llama 2 in one file of pure C,C,20070,2627,2 stars today,karpathy; mpcusack-color; atamurad; richinseattle; tairov
17,radareorg/radare2,https://github.com/radareorg/radare2,UNIX-like reverse engineering framework and command-line toolset,C,24779,3317,9 stars today,radare; trufae; condret; alvarofe; XVilka
18,valinet/ExplorerPatcher,https://github.com/valinet/ExplorerPatcher,This project aims to enhance the working environment on Windows,C,33842,1369,14 stars today,valinet; Amrsatrio; Kichura; AllieTheFox; Speedy37
19,signalwire/freeswitch,https://github.com/signalwire/freeswitch,"FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a versatile software implementation that runs on any commodity hardware. From a Raspberry PI to a multi-core server, FreeSWITCH can unlock the telecommunications potential of any device.",C,5140,1847,2 stars today,anthmFS; mjerris; briankwest; andywolk; seven1240
