Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,hashicorp/terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,49379,10680,229 stars today,jbardin; mitchellh; apparentlymart; stack72; catsby
2,tailscale/tailscale,https://github.com/tailscale/tailscale,"The easiest, most secure way to use WireGuard and 2FA.",Go,33841,2922,368 stars today,bradfitz; danderson; josharian; raggi; andrew-d
3,google/gvisor,https://github.com/google/gvisor,Application Kernel for Containers,Go,18834,1823,20 stars today,gvisor-bot; ayushr2; avagin; fvoznika; kevinGC
4,juanfont/headscale,https://github.com/juanfont/headscale,"An open source, self-hosted implementation of the Tailscale control server",Go,41558,2432,64 stars today,kradalby; juanfont; nblock; restanrm
5,projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,29729,3716,24 stars today,Mzack9999; ehsandeep; dependabot; Ice3man543; tarunKoyalwar
6,opencode-ai/opencode,https://github.com/opencode-ai/opencode,A powerful AI coding agent. Built for the terminal.,Go,13422,1718,18 stars today,kujtimiihoxha; ezynda3; rekram1-node; AvicennaJr; garrettladley
7,larksuite/cli,https://github.com/larksuite/cli,"The official Lark/Feishu CLI tool, maintained by the larksuite team — built for humans and AI Agents. Covers core business domains including Messenger, Docs, Base, Sheets, Calendar, Mail, Tasks, Meetings, and more, with 200+ commands and 20+ AI Agent Skills.",Go,15485,1215,26 stars today,liangshuo-1; fangshuyu-768; evandance; wittam-01; zgz2048
8,golang/go,https://github.com/golang/go,The Go programming language,Go,135355,19316,44 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
9,argoproj/argo-cd,https://github.com/argoproj/argo-cd,Declarative Continuous Deployment for Kubernetes,Go,23635,7608,27 stars today,dependabot; alexmt; crenshaw-dev; jannfis; jessesuen
10,sundowndev/phoneinfoga,https://github.com/sundowndev/phoneinfoga,Information gathering framework for phone numbers,Go,16945,5145,52 stars today,sundowndev; renovate-bot; dependabot; RomainMaillot; d4rkc0nd0r
11,sipeed/picoclaw,https://github.com/sipeed/picoclaw,"Tiny, Fast, and Deployable anywhere — automate the mundane, unleash your creativity",Go,29718,4437,7 stars today,afjcjsbx; alexhoshina; claude; dependabot; lxowalle
12,charmbracelet/crush,https://github.com/charmbracelet/crush,Glamourous agentic coding for all 💘,Go,26468,2101,41 stars today,kujtimiihoxha; andreynering; meowgorithm; aymanbagabas; caarlos0
13,prometheus/prometheus,https://github.com/prometheus/prometheus,The Prometheus monitoring system and time series database.,Go,65166,10760,39 stars today,fabxc; juliusv; beorn7; bboreham; dependabot
14,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,Production-Grade Container Scheduling and Management,Go,123731,43723,54 stars today,k8s-ci-robot; liggitt; thockin; wojtek-t; brendandburns
15,kunchenguid/no-mistakes,https://github.com/kunchenguid/no-mistakes,git push no-mistakes,Go,5926,519,99 stars today,kunchenguid; github-actions; e-jung; mielyemitchell; claude
16,google/adk-go,https://github.com/google/adk-go,"An open-source, code-first Go toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.",Go,8536,882,10 stars today,dpasiukevich; baptmont; kdroste-google; yarolegovich; hyangah
17,moby/moby,https://github.com/moby/moby,The Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,Go,71899,19124,13 stars today,thaJeztah; cpuguy83; crosbymichael; vdemeester; vvoland
18,ethereum/go-ethereum,https://github.com/ethereum/go-ethereum,Go implementation of the Ethereum protocol,Go,51335,22092,11 stars today,obscuren; karalabe; fjl; holiman; rjl493456442
19,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,6787,781,14 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
20,pocket-id/pocket-id,https://github.com/pocket-id/pocket-id,An easy-to-use OpenID Connect Certified™ and OAuth 2.0 provider that lets users sign in to your applications with passkeys.,Go,8305,271,13 stars today,stonith404; kmendell; ItalyPaleAle; dependabot; github-actions
21,yorukot/superfile,https://github.com/yorukot/superfile,Pretty fancy and modern terminal file manager,Go,18670,663,30 stars today,yorukot; lazysegtree; renovate; nonepork; AnshumanNeon
22,zitadel/zitadel,https://github.com/zitadel/zitadel,"ZITADEL - Identity infrastructure, simplified for you.",Go,14382,1166,16 stars today,livio-a; peintnermax; hifabienne; adlerhurst; fforootd
