Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,IceWhaleTech/CasaOS,https://github.com/IceWhaleTech/CasaOS,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",Go,34897,1994,223 stars today,LinkLeong; JohnGuan; tigerinus; jerrykuku; allcontributors
2,kunchenguid/no-mistakes,https://github.com/kunchenguid/no-mistakes,git push no-mistakes,Go,3062,181,996 stars today,kunchenguid; github-actions; ghyghoo8; e-jung; claude
3,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",Go,38056,4716,153 stars today,claude; NevilleQingNY; Bohan-J; forrestchang; multica-agent
4,grafana/loki,https://github.com/grafana/loki,"Like Prometheus, but for logs.",Go,28446,4032,10 stars today,renovate; JStickler; cyriltovena; chaudum; owen-d
5,envoyproxy/gateway,https://github.com/envoyproxy/gateway,Manages Envoy Proxy as a Standalone or Kubernetes-based Application Gateway,Go,2834,788,2 stars today,zirain; dependabot; arkodg; zhaohuabing; Xunzhuo
6,casdoor/casdoor,https://github.com/casdoor/casdoor,"An open-source Agent-first Identity and Access Management (IAM) /LLM MCP & agent gateway and auth server with web UI supporting OpenClaw, MCP, OAuth, OIDC, SAML, CAS, LDAP, SCIM, WebAuthn, TOTP, MFA, Face ID, Google Workspace, Azure AD",Go,13830,1721,5 stars today,hsluoyz; dacongda; nomeguy; Copilot; leo220yuyaodog
7,kubernetes-sigs/kueue,https://github.com/kubernetes-sigs/kueue,Kubernetes-native Job Queueing,Go,2608,658,8 stars today,mbobrovskyi; dependabot; k8s-ci-robot; tenzen-y; mimowo
8,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,"Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun)",Go,41531,7740,94 stars today,MHSanaei; alireza0; dependabot; hamid-gh98; sh1shd
9,voocel/ainovel-cli,https://github.com/voocel/ainovel-cli,✨多agent实现全自动AI小说生成,Go,1060,218,95 stars today,voocel; star8521; 525300887039; MaybeJustLikeThis
10,vitessio/vitess,https://github.com/vitessio/vitess,Vitess is a database clustering system for horizontal scaling of MySQL.,Go,21077,2358,4 stars today,sougou; alainjobart; shlomi-noach; systay; harshit-gangal
11,actions/actions-runner-controller,https://github.com/actions/actions-runner-controller,Kubernetes controller for GitHub Actions self-hosted runners,Go,6330,1433,4 stars today,mumoshu; nikola-jokic; summerwind; toast-gear; renovate
12,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,35365,4213,50 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
13,hashicorp/vault,https://github.com/hashicorp/vault,"A tool for secrets management, encryption as a service, and privileged access management",Go,35832,4704,6 stars today,jefferai; hc-github-team-secure-vault-core; vishalnayak; armon; ncabatoff
14,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,40137,9185,174 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
15,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,36610,498,23 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
16,docker/cli,https://github.com/docker/cli,The Docker CLI,Go,5935,2149,3 stars today,thaJeztah; vvoland; albers; dnephin; silvin-lubecki
17,evcc-io/evcc,https://github.com/evcc-io/evcc,solar charging ☀️🚘,Go,6870,1382,6 stars today,andig; naltatis; premultiply; weblate; DerAndereAndi
18,kunchenguid/treehouse,https://github.com/kunchenguid/treehouse,Manage worktrees without managing worktrees.,Go,374,34,32 stars today,kunchenguid; github-actions
19,bytebase/bytebase,https://github.com/bytebase/bytebase,"World's most advanced database DevSecOps solution for Developer, Security, DBA and Platform Engineering teams. The GitHub/GitLab for database DevSecOps.",Go,14187,953,8 stars today,d-bytebase; boojack; tianzhou; RainbowDashy; ecmadao
20,ltaoo/wx_channels_download,https://github.com/ltaoo/wx_channels_download,微信视频号下载器,Go,6836,1054,29 stars today,ltaoo; NormanMises; claude; guanzi008; mochenya
21,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,simple terminal UI for git commands,Go,79670,2883,50 stars today,jesseduffield; stefanhaller; mjarkk; dawidd6; Ryooooooga
22,cloudwego/eino,https://github.com/cloudwego/eino,The ultimate LLM/AI application development framework in Go.,Go,11975,990,25 stars today,meguminnnnnnnnn; shentongmartin; mrh997; hi-pender; JonXSnow
23,zitadel/zitadel,https://github.com/zitadel/zitadel,"ZITADEL - Identity infrastructure, simplified for you.",Go,14190,1127,13 stars today,livio-a; peintnermax; hifabienne; adlerhurst; fforootd
