Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,34530,263,32 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
2,anchore/syft,https://github.com/anchore/syft,CLI tool and library for generating a Software Bill of Materials from container images and filesystems,Go,8720,817,13 stars today,wagoodman; dependabot; spiffcs; anchore-actions-token-generator; kzantow
3,golang-migrate/migrate,https://github.com/golang-migrate/migrate,Database migrations. CLI and Golang library.,Go,18369,1567,7 stars today,dhui; mattes; dimag-jfrog; mknycha; dependabot
4,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,12857,2166,298 stars today,Wei-Shaw; touwaeriol; IanShaw027; claude; slovx2
5,juanfont/headscale,https://github.com/juanfont/headscale,"An open source, self-hosted implementation of the Tailscale control server",Go,37455,2026,53 stars today,kradalby; juanfont; nblock; restanrm
6,Project-HAMi/HAMi,https://github.com/Project-HAMi/HAMi,Heterogeneous GPU Sharing on Kubernetes,Go,3311,522,10 stars today,archlitchi; dependabot; lengrongfu; wawa0210; Shouren
7,canopy-network/canopy,https://github.com/canopy-network/canopy,The official go implementation of the Canopy Network protocol,Go,9766,13136,146 stars today,andrewnguyen22; rem1niscence; pablocampogo; ECHOAD; ezeike
8,tinode/chat,https://github.com/tinode/chat,"Instant messaging platform. Backend in Go. Clients: Swift iOS, Java Android, JS webapp, scriptable command line; chatbots",Go,13246,2046,13 stars today,or-else; Googlom; aforge; riandyrn; kimtaeyong98
9,QuantumNous/new-api,https://github.com/QuantumNous/new-api,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,26994,5551,186 stars today,Calcium-Ion; seefs001; t0ng7u; songquanpeng
10,istio/istio,https://github.com/istio/istio,"Connect, secure, control, and observe services.",Go,38119,8286,3 stars today,istio-testing; howardjohn; hzxuzhonghu; ramaraochavali; kyessenov
11,open-telemetry/opentelemetry-collector,https://github.com/open-telemetry/opentelemetry-collector,OpenTelemetry Collector,Go,6838,2007,6 stars today,bogdandrutu; renovate; codeboten; mx-psi; dmitryax
12,m1k1o/neko,https://github.com/m1k1o/neko,A self hosted virtual browser that runs in docker and uses WebRTC.,Go,20498,1454,31 stars today,m1k1o; nurdism; mbattista; prophetofxenu; gbrian
13,argoproj/argo-workflows,https://github.com/argoproj/argo-workflows,Workflow Engine for Kubernetes,Go,16616,3497,3 stars today,alexec; terrytangyuan; dependabot; simster7; sarabala1979
14,netbirdio/netbird,https://github.com/netbirdio/netbird,"Connect your devices into a secure WireGuard®-based overlay network with SSO, MFA and granular access controls.",Go,24437,1264,35 stars today,mlsmaycon; pascal-fischer; braginini; lixmal; pappz
15,versity/versitygw,https://github.com/versity/versitygw,A simple to deploy but feature rich S3 object storage server for your filesystem,Go,1786,213,60 stars today,benmcclelland; mlt180; niksis02; dependabot; lrm25
16,open-telemetry/opentelemetry-go,https://github.com/open-telemetry/opentelemetry-go,OpenTelemetry Go API and SDK,Go,6349,1315,4 stars today,MrAlias; renovate; pellared; dependabot; dmathieu
17,XTLS/RealiTLScanner,https://github.com/XTLS/RealiTLScanner,A TLS server scanner for Reality,Go,3507,248,28 stars today,juzeon; yuhan6665; ghggn
